dimension,birth,death
1,3,5
1,3,5
1,3,5
1,5,7
1,5,7
1,5,7
1,5,7
1,5,7
1,3,7
1,5,7
1,5,7
1,3,7
1,5,7
1,5,7
1,3,7
1,9,11
1,9,11
1,5,11
1,5,11
1,5,11
1,9,11
1,5,11
1,9,11
1,9,11
1,11,13
1,11,13
1,11,13
1,9,13
1,3,13
1,11,13
1,11,13
1,11,13
1,11,13
1,13,15
1,13,15
1,15,19
1,17,19
1,15,19
1,15,19
1,19,21
1,17,21
1,19,21
1,17,21
1,19,21
1,17,21
1,19,21
1,17,23
1,21,23
1,21,23
1,23,25
1,23,27
1,25,27
1,25,27
1,27,29
1,27,29
1,27,29
1,27,31
1,29,31
1,27,31
1,21,31
1,29,31
1,25,31
1,29,31
1,31,33
1,29,33
2,31,33
1,25,35
1,29,35
1,35,37
1,3,37
1,27,37
1,29,37
1,37,39
1,37,41
1,37,41
1,41,43
1,41,43
1,43,45
1,37,45
1,43,45
1,41,45
1,45,47
1,43,49
1,49,51
1,49,51
1,39,51
1,47,53
1,51,53
1,51,53
1,53,55
1,51,55
1,45,55
1,53,55
1,49,55
1,49,59
1,55,59
1,57,59
1,43,61
1,59,61
1,59,63
1,59,63
1,61,63
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
1,45,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,55,66
1,65,66
1,65,66
2,65,66
1,63,64
0,64,65
1,63,64
0,64,65
1,59,64
1,57,64
0,64,65
1,55,64
0,64,65
1,63,64
0,64,65
1,47,64
1,63,64
1,47,64
1,63,64
0,64,65
1,33,64
1,63,64
1,61,64
0,64,65
1,45,64
1,27,64
1,59,64
0,64,65
1,47,64
1,57,64
1,55,64
1,53,64
1,64,65
1,64,66
1,64,65
1,61,62
1,59,62
1,55,62
1,53,62
1,45,62
1,61,62
1,53,62
1,62,64
2,61,62
1,62,64
1,57,60
1,59,60
1,59,60
1,55,60
1,57,60
1,43,60
1,60,64
1,60,61
1,60,63
1,57,58
1,43,58
1,51,58
1,58,63
1,58,60
1,58,64
1,58,66
1,55,56
1,56,63
1,56,63
1,56,64
1,51,54
1,53,54
1,25,54
1,54,64
1,54,57
1,54,62
1,51,52
1,49,52
1,41,52
1,47,52
1,37,52
1,35,52
1,52,54
1,50,53
1,50,51
1,50,55
2,45,50
1,47,48
1,47,48
1,45,48
1,45,48
1,43,48
1,47,48
1,47,48
1,48,52
1,45,46
1,45,46
1,33,46
1,29,46
1,46,48
1,46,52
1,46,54
1,46,56
1,43,44
1,43,44
1,25,44
1,43,44
1,44,45
1,44,46
1,44,48
1,44,45
1,44,48
1,44,54
1,44,45
1,44,45
1,44,58
1,41,42
1,37,42
1,41,42
1,33,42
1,39,42
1,41,42
1,42,44
1,42,58
1,42,43
1,42,46
1,42,43
1,42,43
1,42,52
1,42,45
1,42,44
1,42,44
1,42,43
1,42,54
1,42,44
1,40,43
1,40,41
1,40,62
1,40,44
1,40,44
1,40,43
1,40,42
1,40,43
1,40,44
1,40,45
1,37,38
1,37,38
1,38,41
1,38,41
1,38,64
1,38,40
1,38,42
1,35,36
1,33,36
1,33,36
1,29,36
1,31,36
1,35,36
1,27,36
1,35,36
1,35,36
1,33,36
1,36,39
2,35,36
1,36,37
1,36,38
1,36,37
1,33,34
1,33,34
1,31,34
1,31,34
1,33,34
1,34,40
1,34,37
1,34,37
1,34,47
1,34,37
1,34,37
1,34,37
1,31,32
1,29,32
1,21,32
1,31,32
1,31,32
1,29,32
1,31,32
1,32,34
1,32,64
1,32,35
1,32,33
1,32,37
1,32,33
1,32,35
1,32,36
2,29,32
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,27,30
1,29,30
1,25,30
1,29,30
1,27,30
1,25,30
1,29,30
1,29,30
1,30,33
1,30,64
1,30,35
1,30,32
1,30,32
1,25,28
1,27,28
1,27,28
1,21,28
1,27,28
1,27,28
1,25,28
1,25,28
1,28,30
1,28,33
1,28,31
1,28,29
1,28,30
1,25,26
1,23,26
1,7,26
1,23,26
1,23,26
1,25,26
1,23,26
1,21,26
1,26,28
1,26,28
1,26,27
1,26,29
1,26,29
1,26,27
1,26,28
1,26,27
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,17,24
1,23,24
1,23,24
0,24,25
1,23,24
1,23,24
1,23,24
1,21,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,24,25
1,24,25
1,24,25
1,24,25
1,24,30
1,24,25
1,24,25
1,24,25
1,24,25
1,24,25
1,24,31
1,24,28
1,24,25
1,24,31
1,24,25
1,21,22
1,21,22
0,22,23
1,21,22
1,21,22
1,21,22
1,17,22
1,17,22
1,21,22
1,21,22
1,21,22
1,21,22
1,22,23
1,22,23
1,22,23
1,22,24
1,22,23
1,22,26
1,22,27
1,22,24
1,22,24
1,22,27
1,22,23
1,22,24
1,22,24
1,22,24
2,21,22
1,22,24
1,19,20
1,19,20
1,17,20
1,20,21
1,20,22
1,20,34
1,20,22
1,20,22
1,20,25
1,20,22
1,20,22
1,20,27
1,20,21
1,20,23
1,20,21
1,20,46
1,20,22
2,20,23
1,17,18
1,17,18
1,18,21
1,18,21
1,18,21
1,18,21
1,18,21
1,18,23
1,18,20
1,18,21
1,18,21
2,17,18
1,18,19
1,15,16
1,15,16
1,13,16
1,11,16
1,9,16
1,16,36
1,16,18
1,16,22
1,16,21
1,16,17
1,16,17
1,16,19
2,15,16
1,16,17
1,13,14
1,11,14
1,13,14
1,14,17
1,14,15
1,14,15
1,14,15
1,14,15
2,13,14
1,14,15
1,14,15
1,14,15
1,14,15
1,14,17
1,14,15
2,13,14
1,14,15
1,14,16
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,9,12
1,11,12
1,9,12
1,5,12
1,11,12
1,11,12
1,11,12
1,7,12
0,12,13
1,3,12
1,12,13
2,11,12
1,12,17
1,12,13
1,12,13
2,11,12
1,12,13
1,12,13
1,12,14
1,12,16
1,12,15
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,5,10
1,10,11
1,10,11
1,10,11
1,10,11
1,10,11
1,10,11
1,10,13
1,10,12
1,10,11
1,10,11
1,7,8
1,7,8
1,7,8
1,7,8
1,7,8
1,5,8
1,7,8
0,8,9
1,5,8
1,5,8
1,7,8
1,3,8
1,7,8
1,7,8
1,8,11
1,8,10
1,8,11
1,8,13
1,8,11
1,8,10
1,8,9
1,8,9
1,8,9
1,8,9
1,8,9
1,8,11
1,8,9
1,8,9
1,8,9
1,8,9
1,8,12
1,8,10
0,6,7
1,5,6
0,6,7
1,5,6
1,5,6
0,6,7
1,5,6
0,6,7
0,6,7
0,6,7
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
0,6,7
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
0,6,7
1,5,6
1,3,6
1,3,6
1,5,6
1,3,6
1,5,6
1,5,6
1,3,6
1,3,6
1,3,6
1,5,6
1,6,7
1,6,10
1,6,7
1,6,7
1,6,7
1,6,8
1,6,7
1,6,7
1,6,7
1,6,8
1,3,4
0,4,5
1,3,4
0,4,5
0,4,5
1,3,4
1,3,4
1,3,4
0,4,5
1,3,4
1,3,4
0,4,5
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
0,4,5
1,3,4
1,3,4
1,3,4
1,3,4
0,4,5
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,4,5
1,4,6
1,4,5
1,4,5
1,4,5
1,4,5
1,4,30
1,4,9
1,4,6
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
1,1,2
1,1,2
0,2,3
0,2,3
0,2,3
0,2,3
1,1,2
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
1,1,2
0,2,3
0,2,3
0,2,3
1,1,2
0,2,3
1,1,2
0,2,3
0,2,3
1,1,2
1,1,2
1,1,2
1,1,2
0,2,3
1,1,2
1,1,2
0,2,3
1,1,2
1,1,2
0,2,3
0,2,3
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
0,2,3
1,1,2
1,1,2
0,2,3
1,1,2
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
1,1,2
1,1,2
1,1,2
0,2,3
0,2,3
1,1,2
0,2,3
1,1,2
1,1,2
1,1,2
0,2,3
1,1,2
1,1,2
1,2,4
1,2,4
1,2,3
