dimension,birth,death
0,1,3
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,7
1,3,7
1,5,7
1,5,7
1,5,7
1,5,7
1,7,9
1,3,9
1,7,9
1,3,11
1,9,11
1,3,11
1,11,13
1,5,13
1,11,13
1,11,13
1,9,13
1,13,15
1,13,15
1,13,15
1,15,17
1,13,17
1,15,17
1,13,17
1,17,19
1,15,19
1,13,19
1,19,21
1,19,21
1,19,21
1,17,21
1,19,21
1,19,21
1,19,21
1,19,21
1,19,21
1,17,23
1,17,23
1,21,23
1,19,23
1,17,23
1,21,23
1,23,25
1,21,25
1,11,25
1,23,25
1,23,25
1,25,27
1,25,27
1,23,27
1,19,29
1,27,29
1,23,33
1,31,33
1,29,33
1,31,35
1,33,35
1,33,35
1,29,37
1,31,37
1,35,37
1,35,39
1,35,39
1,27,39
1,37,39
1,37,41
1,41,45
1,41,47
1,43,47
1,45,49
1,47,49
1,45,49
1,41,51
1,49,55
1,53,55
1,55,57
1,57,59
1,51,61
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,61,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,59,66
1,65,66
1,65,66
1,65,66
0,64,65
0,64,65
1,61,64
0,64,65
1,35,64
0,64,65
1,59,64
1,63,64
1,51,64
1,63,64
1,41,64
1,31,64
1,63,64
1,57,64
1,64,65
1,64,65
1,64,65
1,64,65
1,64,65
1,64,65
1,59,62
1,55,62
1,61,62
1,45,62
1,33,62
1,62,64
1,57,60
1,53,60
1,60,61
1,60,61
1,60,65
1,60,63
1,60,66
1,58,60
1,58,62
1,45,56
1,55,56
1,53,56
1,56,59
1,56,62
1,51,54
1,33,54
1,53,54
1,53,54
1,41,54
1,51,52
1,49,52
1,52,55
1,52,54
1,52,65
1,52,60
1,41,50
1,49,50
1,43,50
1,50,64
1,50,52
1,50,54
1,50,53
1,47,48
1,31,48
1,29,48
1,48,50
1,48,54
1,48,55
1,48,51
1,43,46
1,45,46
1,37,46
1,46,56
1,46,50
1,46,50
1,46,47
1,46,47
1,46,47
1,46,63
1,46,49
1,17,44
1,23,44
1,31,44
1,27,44
1,44,50
1,44,50
1,44,64
1,44,45
1,41,42
1,41,42
1,39,42
1,39,42
1,33,42
1,39,42
1,41,42
1,42,50
1,42,45
1,42,48
1,42,57
1,39,40
1,37,40
1,33,40
1,35,40
1,40,43
1,40,41
1,40,45
1,40,64
2,39,40
1,40,45
1,37,38
1,37,38
1,33,38
1,37,38
1,37,38
1,37,38
1,38,63
1,38,39
1,38,40
1,38,39
1,38,42
1,38,43
1,38,56
1,38,44
1,38,43
1,38,40
1,38,43
1,33,36
1,31,36
1,35,36
1,31,36
1,35,36
1,31,36
1,35,36
1,21,36
1,31,36
1,33,36
1,35,36
1,36,42
1,33,34
1,33,34
1,31,34
1,33,34
1,33,34
1,25,34
1,29,34
1,31,34
1,31,34
1,34,37
1,34,38
1,34,45
1,34,37
1,34,37
1,34,64
1,31,32
1,31,32
1,25,32
1,27,32
1,25,32
1,27,32
1,32,34
1,32,38
1,32,33
1,32,33
1,32,33
1,32,34
1,32,33
1,32,47
1,32,49
1,29,30
1,29,30
0,30,31
1,27,30
0,30,31
1,25,30
1,23,30
1,29,30
1,30,32
1,30,31
1,30,33
1,30,32
1,30,37
1,30,44
1,30,31
1,30,42
1,30,31
1,30,31
1,30,33
1,30,33
1,30,31
1,30,41
1,30,31
2,29,30
1,30,31
1,27,28
1,27,28
1,27,28
1,25,28
1,25,28
1,23,28
1,27,28
1,3,28
1,17,28
1,27,28
1,28,31
1,28,30
1,28,32
1,28,29
1,28,29
1,28,29
1,28,29
1,28,29
1,28,30
1,28,29
1,28,29
1,28,29
1,28,31
1,28,29
1,28,30
1,28,34
1,25,26
1,25,26
1,25,26
1,19,26
1,23,26
1,23,26
1,25,26
1,26,32
1,26,33
1,26,29
1,26,27
1,26,35
1,26,27
1,26,27
1,26,33
1,26,27
1,26,27
1,26,29
1,26,27
1,26,27
1,26,30
2,25,26
1,26,31
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,21,24
1,21,24
1,21,24
1,23,24
1,19,24
1,19,24
1,23,24
1,13,24
1,23,24
1,23,24
1,23,24
1,21,24
1,23,24
1,23,24
1,23,24
1,17,24
1,21,24
1,24,27
1,24,33
1,24,29
1,24,27
1,24,27
1,24,27
1,24,25
2,23,24
1,24,27
2,23,24
2,23,24
1,24,25
2,23,24
1,24,27
1,24,28
1,24,35
1,24,27
1,19,22
1,21,22
1,21,22
1,21,22
1,19,22
1,21,22
1,19,22
1,21,22
1,21,22
1,21,22
1,19,22
1,19,22
1,19,22
1,21,22
1,15,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,22,25
1,22,23
1,22,24
1,22,23
1,22,24
1,22,25
1,22,23
1,22,27
1,22,23
1,22,26
1,22,23
1,22,25
1,19,20
0,20,21
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,17,20
1,19,20
1,19,20
1,17,20
1,17,20
1,19,20
1,13,20
1,19,20
1,13,20
1,17,20
1,19,20
1,19,20
1,19,20
1,19,20
1,20,22
1,20,21
1,20,27
1,20,21
1,13,18
1,17,18
1,17,18
1,17,18
1,17,18
1,11,18
1,17,18
1,17,18
1,15,18
1,17,18
1,15,18
1,15,18
1,15,18
1,13,18
1,17,18
1,11,18
1,11,18
1,17,18
1,17,18
1,11,18
1,17,18
1,18,21
1,18,22
1,18,23
1,18,64
1,18,20
1,18,19
1,18,23
1,18,20
1,18,19
1,18,24
1,18,19
1,18,25
1,18,19
1,18,19
1,18,22
1,18,25
1,15,16
0,16,17
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,9,16
1,15,16
1,15,16
1,15,16
1,13,16
1,11,16
1,15,16
1,16,18
1,16,17
1,16,23
1,16,18
1,16,17
1,16,22
1,16,19
1,16,20
1,16,20
1,16,21
1,16,19
1,16,17
1,16,17
1,16,24
1,16,18
1,16,17
1,16,17
1,16,18
1,16,17
1,16,19
1,13,14
1,13,14
1,13,14
0,14,15
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,11,14
1,9,14
1,13,14
1,14,16
1,14,16
1,14,15
1,14,19
1,14,30
1,14,17
1,14,15
1,14,15
2,13,14
1,14,16
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
0,12,13
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,9,12
1,11,12
1,11,12
1,11,12
1,12,15
1,12,13
1,12,13
1,12,13
1,12,16
1,12,14
1,12,15
1,12,15
1,12,13
1,12,17
1,12,17
1,12,16
1,12,15
2,11,12
1,12,13
1,12,23
1,12,28
1,12,19
1,12,17
0,10,11
1,9,10
1,9,10
1,9,10
0,10,11
0,10,11
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,7,10
1,9,10
1,9,10
0,10,11
1,9,10
1,7,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,7,10
1,9,10
1,9,10
1,5,10
1,9,10
1,9,10
1,5,10
1,9,10
1,9,10
1,10,15
1,10,13
1,10,12
1,10,11
1,10,16
1,10,13
1,10,14
1,10,11
1,10,13
1,10,23
0,8,9
0,8,9
1,7,8
1,7,8
0,8,9
1,7,8
1,7,8
1,7,8
1,7,8
1,7,8
1,7,8
1,7,8
1,7,8
1,7,8
1,5,8
1,7,8
1,7,8
1,8,11
1,8,12
1,8,13
1,8,9
1,8,10
1,8,17
1,8,9
1,8,9
1,8,9
1,8,10
1,8,9
2,7,8
2,7,8
1,8,9
1,8,10
1,8,11
1,8,13
1,3,6
1,5,6
0,6,7
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
0,6,7
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,3,6
1,3,6
1,5,6
1,3,6
1,5,6
1,6,7
1,6,7
1,6,8
1,6,8
1,6,7
1,6,7
1,6,15
1,6,14
1,6,9
1,6,7
1,6,7
1,6,9
1,6,9
1,6,7
1,6,10
1,6,10
0,4,5
1,3,4
1,3,4
0,4,5
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
0,4,5
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
