dimension,birth,death
1,1,3
1,1,3
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,1,5
1,3,5
1,3,7
1,5,7
1,1,7
1,5,7
1,3,7
1,5,7
1,5,7
1,3,7
1,5,7
1,5,7
1,5,7
1,3,7
1,3,7
1,5,7
1,3,9
1,3,9
1,7,9
1,5,9
1,3,9
1,9,11
1,3,11
1,1,11
1,9,11
1,9,11
1,9,11
1,9,11
1,9,11
1,5,11
1,9,11
1,7,11
1,11,13
1,9,13
1,7,13
1,1,13
1,3,13
1,9,13
1,11,13
1,13,15
1,13,15
1,13,15
1,13,15
1,13,15
1,11,15
1,11,15
1,13,15
1,13,15
1,11,17
1,9,17
1,15,17
1,17,19
1,11,19
1,19,21
1,7,21
1,19,21
1,17,21
1,19,21
1,17,21
1,15,21
1,11,21
1,15,21
1,17,23
1,17,23
1,15,23
1,13,25
1,23,25
1,23,25
1,25,27
1,23,27
1,25,27
1,23,27
1,21,29
1,27,29
1,19,29
1,15,29
1,19,29
1,17,29
1,25,29
1,23,29
1,21,29
1,23,29
1,29,31
1,27,31
1,21,31
1,29,31
1,7,31
1,31,33
1,25,33
1,31,33
1,29,33
1,31,33
1,31,35
1,23,35
1,29,37
1,35,37
1,29,37
1,27,39
1,31,39
1,31,39
1,13,41
1,41,43
1,39,43
1,37,43
1,41,43
1,39,45
1,39,45
1,41,45
1,33,45
1,35,45
1,43,45
1,45,47
1,39,47
1,41,49
1,41,49
1,49,51
1,47,55
1,45,55
1,53,55
1,41,57
1,49,59
1,41,59
1,45,59
1,59,61
1,29,61
1,61,63
1,61,63
1,59,63
1,59,63
1,59,63
1,63,65
1,39,65
1,61,65
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
1,65,66
1,65,66
1,61,66
1,39,66
1,7,66
1,59,66
1,61,66
1,61,66
1,49,66
1,65,66
1,65,66
1,65,66
1,57,66
1,65,66
1,59,66
1,65,66
1,65,66
1,41,66
1,65,66
1,63,64
1,63,64
1,57,64
1,59,64
0,64,65
1,57,64
1,55,64
1,53,64
1,45,64
1,45,64
1,61,64
1,49,64
1,25,64
1,47,64
1,63,64
1,43,64
1,64,66
1,64,66
1,64,65
1,64,66
1,64,65
1,64,66
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
1,64,65
1,64,65
1,64,66
1,64,65
1,64,66
1,61,62
1,39,62
1,61,62
1,62,66
1,62,65
1,62,64
1,62,66
1,62,65
1,62,66
1,62,66
1,55,60
1,59,60
1,53,60
1,60,65
1,60,61
1,60,66
1,60,65
1,60,63
1,53,58
1,57,58
1,58,63
1,58,59
1,58,66
1,58,59
1,58,61
1,58,59
1,58,61
1,58,59
1,58,65
1,19,56
1,55,56
1,31,56
1,51,56
1,56,59
1,56,58
1,56,60
1,56,65
1,56,66
1,53,54
1,54,60
1,54,60
1,54,55
1,54,57
1,54,63
1,51,52
1,37,52
1,52,61
1,52,57
1,52,61
1,52,55
1,52,55
1,43,50
1,49,50
1,35,50
1,50,52
1,50,52
1,50,51
1,50,58
2,50,52
1,29,48
1,47,48
1,41,48
1,48,60
1,48,57
1,48,49
1,48,52
1,48,53
1,48,64
1,45,46
1,43,46
1,45,46
1,43,46
1,39,46
1,45,46
1,46,54
1,46,48
1,46,52
1,46,51
1,46,49
2,43,46
1,46,49
1,46,61
1,46,51
1,46,59
1,41,44
1,41,44
1,41,44
1,43,44
1,41,44
1,43,44
1,44,49
1,44,66
1,44,47
1,44,65
1,44,47
1,44,47
1,44,45
1,41,42
1,41,42
1,41,42
1,41,42
1,42,52
1,42,48
1,42,55
2,41,42
1,42,65
1,39,40
1,39,40
1,33,40
1,39,40
1,35,40
1,17,40
1,40,47
1,40,66
1,40,41
1,40,42
1,40,41
1,40,43
1,40,41
1,40,44
1,40,42
1,40,51
1,37,38
1,31,38
1,31,38
1,33,38
1,33,38
1,35,38
1,38,39
1,38,40
1,38,39
1,38,40
1,38,40
1,38,66
1,38,43
1,38,66
1,38,43
1,38,39
1,38,49
1,35,36
1,33,36
1,35,36
1,35,36
1,35,36
1,36,39
1,36,37
1,36,65
1,36,66
1,36,43
1,36,40
1,36,37
1,36,37
1,36,66
2,35,36
1,36,37
1,36,40
1,36,46
1,36,38
1,33,34
1,33,34
1,33,34
1,31,34
1,29,34
1,33,34
1,34,35
1,34,36
1,34,43
1,34,35
1,34,41
1,34,37
1,34,60
1,34,37
1,34,37
1,34,37
1,34,39
1,31,32
1,31,32
1,31,32
1,31,32
1,32,36
1,32,41
1,32,33
1,32,34
1,32,33
1,32,35
1,32,45
1,32,37
2,31,32
1,29,30
1,29,30
1,29,30
1,15,30
1,27,30
1,19,30
1,29,30
1,25,30
1,21,30
1,29,30
1,25,30
1,29,30
1,29,30
1,29,30
1,30,32
1,30,66
1,30,33
1,30,31
1,30,31
1,30,37
1,30,39
1,30,31
1,30,32
1,30,39
1,30,33
1,27,28
1,27,28
1,25,28
1,25,28
1,17,28
1,27,28
1,23,28
1,27,28
1,25,28
1,28,29
1,28,31
1,28,31
1,28,31
1,28,32
1,28,35
1,28,33
1,28,29
1,28,31
1,28,29
1,28,31
1,28,29
1,28,33
1,28,31
2,27,28
1,25,26
1,25,26
1,21,26
1,21,26
1,21,26
1,23,26
1,21,26
1,21,26
1,21,26
1,23,26
1,26,27
1,26,33
1,26,29
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,19,24
1,17,24
1,23,24
1,23,24
1,24,31
1,24,27
1,24,27
1,24,27
1,24,25
1,24,31
1,24,25
1,15,22
1,21,22
1,21,22
1,21,22
1,19,22
1,21,22
1,21,22
