dimension,birth,death
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,3,5
1,3,5
1,3,5
1,3,5
1,1,5
1,1,5
1,3,5
1,1,5
1,5,7
1,5,7
1,1,7
1,5,7
1,5,7
1,3,7
1,5,7
1,3,7
1,5,7
1,1,7
1,5,7
1,1,7
1,3,7
1,5,7
1,5,7
1,7,9
1,3,9
1,7,9
1,5,9
1,3,9
1,5,9
1,7,11
1,9,11
1,5,11
1,3,11
1,11,13
1,11,13
1,11,13
1,11,13
1,11,13
1,11,15
1,13,15
1,11,15
1,13,15
1,9,15
1,13,15
1,11,15
1,9,15
1,13,17
1,15,17
1,11,17
1,15,17
1,15,17
1,13,17
1,17,19
1,9,19
1,17,19
1,17,19
1,9,19
1,19,21
1,15,21
1,19,21
1,17,21
1,17,21
1,19,23
1,19,23
1,11,23
1,19,23
1,15,23
1,17,23
1,23,25
1,17,25
1,17,25
1,19,25
1,23,25
1,19,25
1,15,25
1,25,27
1,23,27
1,25,27
1,25,27
1,19,27
1,25,27
1,19,27
1,17,27
1,27,29
1,21,29
1,13,29
1,29,31
1,29,31
1,29,31
1,29,33
1,19,33
1,11,33
1,31,33
1,31,33
1,31,33
1,27,35
1,31,35
1,25,35
1,33,37
1,35,37
1,25,37
1,35,37
1,31,37
1,35,37
1,35,37
1,31,39
1,29,39
1,37,39
1,39,41
1,39,41
1,39,41
1,41,43
1,41,43
1,31,43
1,41,45
1,43,45
1,43,45
1,39,45
1,37,51
1,41,57
1,55,59
1,27,59
1,51,59
1,47,61
1,61,65
1,41,65
1,59,65
1,37,65
1,39,65
0,1,66
1,65,66
1,65,66
1,49,66
1,65,66
1,65,66
1,65,66
1,59,66
1,65,66
1,65,66
1,65,66
1,31,66
1,65,66
1,45,66
1,61,66
1,53,66
1,13,66
1,65,66
1,65,66
1,47,66
1,61,66
1,65,66
1,65,66
1,65,66
1,15,66
1,65,66
1,53,66
1,59,66
1,65,66
1,37,66
2,65,66
0,64,65
1,61,64
1,61,64
1,61,64
1,11,64
1,61,64
1,43,64
1,61,64
1,57,64
1,59,64
1,43,64
1,41,64
1,59,64
1,47,64
1,57,64
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,65
1,64,65
1,61,62
1,61,62
1,49,62
1,39,62
1,59,62
1,62,66
1,62,66
1,62,66
1,62,66
1,62,64
1,62,64
1,59,60
1,59,60
1,57,60
1,57,60
1,59,60
1,60,61
1,60,66
1,60,63
1,60,66
1,47,58
1,58,62
1,58,59
1,58,59
1,58,66
1,58,65
1,58,65
1,55,56
1,53,56
1,43,56
1,55,56
1,56,60
1,56,59
1,56,58
1,53,54
1,41,54
1,54,56
1,54,65
1,54,55
1,54,56
1,54,57
1,54,62
1,54,66
1,54,66
1,54,64
1,54,55
1,54,63
1,54,58
1,49,52
1,51,52
1,47,52
1,45,52
1,52,64
1,52,53
1,52,59
1,52,66
1,52,55
1,43,50
1,45,50
1,49,50
1,50,53
1,50,65
1,45,48
1,47,48
1,45,48
1,48,49
1,48,49
1,48,59
1,45,46
1,45,46
1,45,46
1,41,46
1,46,49
1,46,47
1,46,48
2,43,46
1,46,64
1,46,65
1,46,49
1,46,48
1,46,64
1,43,44
1,35,44
1,39,44
1,41,44
1,41,44
1,39,44
1,43,44
1,43,44
1,43,44
1,43,44
1,43,44
1,44,56
1,44,45
1,44,45
1,44,66
1,44,48
1,44,45
1,44,59
1,44,66
1,44,49
1,44,45
1,44,60
1,41,42
1,39,42
1,37,42
1,41,42
1,33,42
1,42,53
1,42,43
1,42,43
1,42,44
1,42,45
1,42,45
1,42,45
1,42,43
1,42,44
2,41,42
1,42,45
2,41,42
1,39,40
1,39,40
1,39,40
1,39,40
1,33,40
1,39,40
1,37,40
1,37,40
1,39,40
1,29,40
1,19,40
1,39,40
1,39,40
1,39,40
1,37,40
1,40,41
1,40,41
1,40,43
1,40,43
1,40,59
1,40,42
1,40,47
1,40,41
1,40,41
1,40,47
1,40,41
1,37,38
1,37,38
1,35,38
1,33,38
1,33,38
1,31,38
1,35,38
1,27,38
1,37,38
1,25,38
1,35,38
1,31,38
1,15,38
1,38,43
1,38,41
1,38,41
1,38,39
1,38,40
1,38,47
1,38,49
1,38,39
1,38,39
1,31,36
1,31,36
1,33,36
1,35,36
1,36,38
1,36,42
1,36,37
1,36,40
1,36,37
1,36,38
1,36,37
1,36,43
1,33,34
1,33,34
1,33,34
1,31,34
1,33,34
1,21,34
1,31,34
1,29,34
1,27,34
1,34,36
1,34,35
1,34,36
1,34,66
1,34,39
1,34,38
1,34,35
1,34,39
1,34,37
1,34,38
1,34,36
1,34,36
2,33,34
1,34,37
1,34,43
1,34,38
1,31,32
1,31,32
1,29,32
1,17,32
1,27,32
1,31,32
1,25,32
1,19,32
1,32,34
1,32,36
1,32,33
1,32,41
1,32,38
1,32,33
1,32,38
1,32,35
1,32,36
1,32,33
1,32,55
1,32,35
1,32,33
1,32,37
1,29,30
1,29,30
1,27,30
1,27,30
1,25,30
1,29,30
1,23,30
1,23,30
1,29,30
1,29,30
1,27,30
1,29,30
1,30,36
1,30,35
1,30,34
1,30,33
1,30,33
1,30,34
1,30,41
1,30,32
1,30,31
1,30,32
1,30,31
1,27,28
1,27,28
1,27,28
1,25,28
1,25,28
1,19,28
1,19,28
1,23,28
1,19,28
1,27,28
1,27,28
1,25,28
1,28,30
1,28,29
1,28,29
1,28,30
1,28,30
2,27,28
1,28,30
1,28,29
1,28,39
2,27,28
1,28,31
1,28,29
1,28,29
1,28,34
1,28,31
1,23,26
1,25,26
1,25,26
1,25,26
1,21,26
1,23,26
1,17,26
1,26,31
1,26,29
