dimension,birth,death
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,3,5
1,1,5
1,3,5
1,1,5
1,3,5
1,1,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,5,7
1,5,7
1,3,7
1,5,7
1,3,7
1,3,7
1,5,9
1,7,9
1,7,9
1,3,9
1,7,9
1,3,9
1,5,9
1,9,11
1,9,11
1,9,11
1,11,13
1,7,13
1,11,13
1,9,13
1,11,13
1,3,13
1,11,13
1,9,13
1,13,15
1,13,15
1,11,17
1,11,17
1,17,19
1,9,19
1,17,19
1,17,21
1,19,21
1,19,21
1,21,23
1,17,23
1,23,25
1,21,25
1,23,25
1,21,25
1,21,25
1,23,25
1,21,25
1,19,25
1,23,25
1,17,27
1,25,27
1,25,27
1,21,27
1,15,27
1,23,27
1,25,27
1,15,27
1,21,27
1,11,27
1,13,29
1,19,29
1,21,29
1,21,29
1,23,29
1,27,29
1,23,29
1,19,31
1,15,31
1,17,31
1,25,31
1,21,31
1,17,31
1,17,33
1,29,33
1,33,35
1,33,35
1,35,37
1,35,37
1,33,37
1,35,37
1,27,39
1,37,39
1,19,41
1,37,41
1,33,41
1,29,41
1,41,43
1,37,43
1,31,43
1,41,45
1,47,49
1,23,49
1,43,51
1,49,51
1,39,51
1,41,53
1,51,53
1,53,55
1,49,55
1,53,57
1,49,57
1,37,57
1,53,57
1,45,61
1,57,61
1,21,63
1,63,65
0,1,66
1,65,66
1,65,66
1,41,66
1,65,66
1,65,66
1,61,66
1,65,66
1,65,66
1,45,66
1,61,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
1,65,66
1,65,66
1,33,66
1,65,66
1,65,66
1,45,66
1,43,66
1,65,66
1,41,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
1,65,66
1,39,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
0,64,65
1,53,64
1,55,64
1,37,64
1,41,64
1,63,64
1,64,66
1,64,66
1,64,66
1,64,66
1,61,62
1,45,62
1,61,62
1,62,66
1,62,64
1,62,64
1,62,64
2,61,62
1,62,64
1,62,66
1,51,60
1,53,60
1,59,60
1,60,66
1,60,64
1,60,64
1,60,65
1,60,66
1,58,64
1,58,65
1,58,59
1,55,56
1,29,56
1,55,56
1,56,57
1,56,57
1,56,59
1,56,61
1,56,57
1,56,62
1,56,62
1,56,61
1,53,54
1,31,54
1,54,55
1,54,60
1,54,64
1,54,55
1,54,63
1,54,57
1,54,57
1,54,64
1,54,66
1,54,66
1,51,52
1,51,52
1,49,52
1,27,52
1,41,52
1,52,66
1,52,66
1,52,66
1,52,61
1,52,55
1,52,66
1,49,50
1,49,50
1,43,50
1,45,50
1,37,50
1,49,50
1,41,50
1,50,66
1,50,57
1,50,66
1,47,48
1,39,48
1,19,48
1,43,48
1,45,48
1,48,51
1,48,66
2,47,48
1,41,46
1,39,46
1,37,46
1,19,46
1,11,46
1,45,46
1,46,49
1,46,51
1,43,44
1,43,44
1,33,44
1,43,44
1,29,44
1,44,51
1,44,51
1,44,53
1,44,51
1,44,47
1,44,45
1,41,42
1,39,42
1,41,42
1,41,42
1,42,57
1,42,43
1,42,53
1,42,51
1,42,49
1,42,45
1,42,51
1,42,44
1,42,45
1,42,45
2,41,42
1,39,40
1,39,40
1,39,40
1,39,40
1,40,42
1,40,42
1,40,42
1,40,51
1,40,43
1,40,66
1,40,41
1,40,43
1,37,38
1,37,38
1,37,38
1,37,38
1,35,38
1,33,38
1,37,38
1,31,38
1,27,38
1,33,38
1,37,38
1,38,41
1,38,40
1,38,39
1,35,36
1,35,36
1,35,36
1,33,36
1,33,36
1,17,36
1,35,36
1,33,36
1,35,36
1,35,36
1,35,36
1,35,36
1,36,39
1,36,37
1,36,45
1,36,39
1,33,34
1,33,34
1,33,34
1,33,34
1,33,34
1,33,34
1,31,34
1,21,34
1,27,34
1,21,34
1,33,34
1,33,34
1,33,34
1,13,34
1,34,41
1,34,36
1,34,36
1,34,35
1,34,37
1,31,32
1,29,32
1,29,32
1,29,32
1,27,32
1,31,32
1,25,32
1,21,32
1,31,32
1,31,32
1,29,32
1,25,32
1,25,32
1,27,32
1,31,32
1,31,32
1,9,32
1,29,32
1,21,32
1,31,32
1,32,34
1,32,64
1,32,66
1,32,34
1,32,41
1,32,33
1,32,36
1,32,39
1,29,30
1,29,30
1,27,30
1,23,30
1,30,50
1,30,32
1,30,32
1,30,35
1,30,35
1,30,33
1,30,31
1,30,49
1,30,51
1,30,55
1,30,35
1,30,34
1,30,39
1,30,31
1,30,32
1,27,28
1,23,28
1,25,28
1,27,28
1,27,28
1,25,28
1,25,28
1,27,28
1,27,28
1,28,29
1,28,30
1,28,33
1,28,42
1,28,33
1,28,30
1,28,31
1,28,30
1,28,34
1,28,29
1,28,29
1,28,32
1,28,37
1,28,47
1,25,26
1,25,26
1,25,26
1,25,26
1,25,26
1,25,26
1,23,26
1,17,26
1,23,26
1,23,26
1,26,31
1,26,39
1,26,28
1,26,29
1,26,29
1,26,29
1,26,29
1,26,27
1,26,29
1,23,24
1,23,24
1,19,24
1,23,24
1,13,24
1,17,24
1,23,24
1,23,24
1,9,24
1,13,24
1,23,24
1,19,24
1,24,27
1,24,26
1,24,25
1,24,25
1,24,40
1,24,28
1,24,26
1,21,22
1,21,22
1,21,22
1,21,22
0,22,23
1,21,22
1,21,22
1,15,22
1,19,22
1,19,22
1,19,22
1,19,22
1,21,22
1,17,22
1,17,22
1,21,22
1,21,22
1,19,22
1,21,22
1,21,22
1,22,25
1,22,25
1,22,24
1,22,25
1,22,25
1,22,66
1,22,26
1,22,23
1,22,23
