dimension,birth,death
0,1,3
1,1,3
1,1,3
1,1,3
1,1,3
0,1,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,1,5
1,3,5
1,1,5
1,3,5
1,3,7
1,3,7
1,5,7
1,1,7
1,3,7
1,5,7
1,3,7
1,5,7
1,5,7
1,5,7
1,5,7
1,1,7
1,5,7
1,5,7
1,5,7
1,3,7
1,5,7
1,5,7
1,5,7
1,5,7
1,5,7
1,5,7
1,7,9
1,7,9
1,7,9
1,7,9
1,7,9
1,5,9
1,7,9
1,5,9
1,7,9
1,7,9
1,5,9
1,3,9
1,7,9
1,7,9
1,7,9
1,7,9
1,7,9
1,7,9
1,9,11
1,7,11
1,7,11
1,9,11
1,7,11
1,9,11
1,9,11
1,9,11
1,5,11
1,7,13
1,9,13
1,13,15
1,13,15
1,13,15
1,13,15
1,13,15
1,13,15
1,13,15
1,5,17
1,15,17
1,15,17
1,17,19
1,19,21
1,21,23
1,7,23
1,23,25
1,23,25
1,23,25
1,23,25
1,23,25
1,11,25
1,23,25
1,13,27
1,25,29
1,29,31
1,29,31
1,29,31
1,31,33
1,33,35
1,31,35
1,33,35
1,31,35
1,33,35
1,35,37
1,37,39
1,37,39
1,35,41
1,39,41
1,41,43
1,39,45
1,43,45
1,43,45
1,39,45
1,43,45
1,43,45
1,41,47
1,45,47
1,45,47
1,45,47
1,41,47
2,45,47
1,41,49
1,47,49
1,49,51
1,49,53
1,55,57
1,35,57
1,57,59
1,55,59
1,59,61
1,59,61
1,61,63
1,61,63
1,53,63
1,61,63
1,59,63
1,59,63
1,61,63
1,61,63
1,59,63
1,61,65
1,59,65
1,63,65
1,55,65
1,63,65
1,63,65
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,61,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,61,66
1,65,66
1,65,66
1,63,66
1,65,66
1,63,66
1,61,66
1,65,66
1,61,66
1,57,66
1,65,66
1,65,66
1,65,66
1,63,66
1,37,66
1,65,66
1,65,66
1,61,66
1,65,66
1,65,66
1,65,66
1,61,66
1,65,66
1,57,66
1,65,66
1,59,66
1,51,66
1,65,66
1,61,66
1,59,66
1,65,66
1,45,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,61,66
1,65,66
1,65,66
1,59,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
2,65,66
1,61,64
1,63,64
1,63,64
1,63,64
1,61,64
1,63,64
1,63,64
1,63,64
1,63,64
1,63,64
1,63,64
1,63,64
1,63,64
1,63,64
0,64,65
0,64,65
1,63,64
0,64,65
1,63,64
0,64,65
1,63,64
1,63,64
1,63,64
0,64,65
1,57,64
1,63,64
1,63,64
0,64,65
1,63,64
0,64,65
1,61,64
1,61,64
1,63,64
0,64,65
1,61,64
1,61,64
1,63,64
1,59,64
1,59,64
1,63,64
1,55,64
1,55,64
1,61,64
1,63,64
1,61,64
1,63,64
1,49,64
0,64,65
