dimension,birth,death
0,1,3
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,5,7
1,5,7
1,7,9
1,7,9
1,3,11
0,1,13
1,9,13
1,11,13
1,3,13
2,13,15
2,13,15
1,15,17
1,15,17
1,17,19
1,17,19
1,17,19
1,19,21
1,19,21
1,19,21
1,19,21
1,19,21
1,21,23
1,19,23
1,19,23
1,19,23
1,17,23
1,21,25
1,15,25
1,23,25
1,21,25
1,19,25
1,25,27
1,25,27
1,23,27
1,25,27
1,25,27
1,25,27
1,23,29
1,27,29
1,29,31
1,29,31
1,29,31
1,21,31
1,25,31
1,29,31
1,31,33
1,31,33
1,33,35
1,33,35
1,33,35
2,33,35
1,25,37
1,25,37
1,39,41
1,39,41
1,39,41
1,37,43
1,37,43
1,41,43
1,41,43
1,45,49
1,35,51
1,45,51
1,53,55
1,55,61
1,55,63
1,57,65
0,1,66
1,65,66
1,65,66
1,63,66
1,65,66
1,65,66
1,47,66
1,65,66
1,49,66
1,65,66
1,65,66
1,65,66
1,65,66
1,53,66
1,65,66
4,65,66
4,65,66
4,65,66
4,65,66
4,65,66
4,65,66
4,65,66
4,65,66
4,65,66
4,65,66
0,64,65
0,64,65
1,63,64
0,64,65
1,63,64
1,63,64
0,64,65
0,64,65
1,47,64
1,63,64
1,61,64
1,64,66
1,64,66
1,64,66
1,64,66
1,64,66
1,64,66
1,64,66
2,63,64
4,55,64
4,55,64
4,55,64
4,57,64
4,63,64
4,63,64
4,63,64
4,63,64
1,61,62
1,29,62
1,53,62
1,59,62
1,43,62
1,62,64
1,62,64
1,62,66
1,62,64
1,62,64
1,62,64
2,61,62
1,62,65
4,49,62
2,59,60
2,59,60
1,60,61
2,55,60
1,55,58
1,58,60
1,58,64
1,58,59
1,58,61
1,58,60
2,58,62
2,58,62
2,58,64
4,47,58
1,53,56
1,56,64
1,56,58
1,56,60
1,56,66
4,55,56
4,55,56
1,54,55
1,54,64
1,54,59
1,54,55
1,35,52
1,51,52
1,52,64
2,47,52
1,52,55
1,52,60
1,50,51
1,50,51
1,50,52
2,49,50
1,50,51
1,50,52
1,50,52
2,47,50
1,50,51
1,50,52
1,50,53
4,49,50
4,49,50
1,39,48
1,48,51
1,48,49
1,48,58
1,48,53
4,43,48
4,37,48
1,46,49
1,46,49
1,46,49
1,46,47
2,33,46
1,35,44
1,39,44
1,44,48
1,44,47
1,44,49
1,44,45
1,44,45
1,44,51
1,42,49
1,42,44
1,42,44
1,42,43
1,42,47
1,42,66
1,42,47
1,42,45
4,41,42
4,41,42
1,37,40
1,40,43
1,40,43
1,40,43
1,40,43
1,40,50
1,40,43
1,40,43
1,40,66
1,33,38
1,33,38
1,37,38
1,37,38
1,38,43
1,38,39
2,37,38
1,38,39
1,38,39
1,38,43
1,38,39
1,38,41
2,37,38
4,37,38
1,35,36
1,33,36
1,36,38
1,36,39
2,35,36
1,36,44
1,36,42
4,35,36
4,33,36
4,35,36
1,33,34
1,33,34
1,34,41
1,34,39
1,34,37
2,33,34
1,34,35
1,34,36
1,34,35
1,34,66
1,34,46
1,34,39
2,33,34
1,34,35
1,34,35
1,34,35
1,34,35
1,34,35
1,34,39
2,33,34
2,33,34
1,34,49
1,34,39
1,34,35
2,33,34
1,34,41
1,31,32
1,25,32
1,32,33
1,32,37
1,32,35
1,32,33
1,32,33
1,32,33
1,32,37
1,32,34
1,32,34
1,32,42
1,32,39
1,32,33
1,32,34
1,32,33
1,32,33
1,32,33
1,32,35
2,29,32
1,32,33
1,32,33
1,32,33
1,32,33
1,32,33
1,32,33
1,32,37
1,32,33
2,31,32
1,29,30
1,29,30
1,29,30
1,29,30
1,23,30
1,29,30
1,27,30
1,30,32
1,30,31
1,30,33
1,30,32
1,30,31
1,30,31
1,30,31
1,30,31
1,30,37
1,30,32
1,30,31
1,30,31
1,30,31
2,29,30
1,30,32
1,30,31
2,29,30
1,30,43
1,30,31
4,29,30
4,29,30
1,27,28
1,25,28
1,27,28
1,27,28
1,15,28
1,27,28
1,28,29
1,28,29
1,28,29
1,28,29
1,28,33
1,28,30
1,28,29
1,28,29
1,28,30
1,28,29
2,27,28
2,27,28
1,28,35
1,28,29
1,28,29
1,28,31
1,28,31
1,28,29
2,27,28
1,28,29
1,28,29
2,27,28
1,28,29
1,28,29
1,28,31
1,28,29
2,27,28
1,28,29
1,28,29
1,28,30
1,28,31
1,28,29
2,27,28
1,28,29
1,28,29
1,25,26
1,25,26
1,23,26
1,19,26
1,25,26
1,26,28
1,26,27
1,26,28
1,26,27
1,26,28
1,26,27
1,26,27
1,26,29
1,26,27
1,26,27
1,26,27
1,26,28
1,26,27
1,26,27
2,25,26
2,25,26
1,26,28
1,26,28
1,26,27
1,23,24
1,23,24
1,23,24
1,21,24
1,21,24
1,17,24
1,17,24
1,23,24
1,21,24
1,23,24
1,19,24
1,23,24
1,23,24
1,24,25
1,24,26
1,24,27
1,24,25
1,24,25
1,24,27
1,24,27
1,24,27
1,24,27
1,24,27
1,24,25
1,24,25
1,24,25
1,24,25
1,24,27
1,24,25
1,24,25
1,24,25
1,24,25
1,24,25
1,24,27
1,24,27
1,24,25
1,24,27
1,24,25
1,24,25
1,24,27
1,24,27
1,19,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,19,22
1,21,22
1,19,22
1,21,22
1,22,24
1,22,23
1,22,25
1,22,26
1,22,28
1,22,25
1,22,25
1,22,23
1,22,23
1,22,24
1,22,23
1,22,23
1,22,25
1,22,23
1,22,23
2,21,22
2,21,22
1,22,23
1,22,23
2,21,22
1,22,23
2,22,23
2,22,23
1,19,20
1,19,20
1,19,20
1,20,21
1,20,21
1,20,21
1,20,21
1,20,23
1,20,21
1,20,25
1,20,21
1,20,22
1,20,26
1,20,24
1,20,21
1,20,21
1,20,23
1,20,21
1,20,21
1,20,22
1,20,23
2,19,20
1,20,23
1,20,22
1,20,23
1,20,21
2,20,22
4,19,20
4,1,20
1,17,18
0,18,19
1,17,18
1,13,18
1,17,18
1,17,18
1,18,19
1,18,23
1,18,24
1,18,19
1,18,21
2,17,18
1,18,24
1,18,19
2,17,18
1,18,19
1,18,24
1,18,19
1,18,19
4,17,18
4,17,18
1,15,16
1,15,16
1,15,16
1,13,16
1,15,16
1,16,17
1,16,19
1,16,17
1,16,17
1,16,21
1,16,17
1,16,17
1,16,19
1,16,17
1,16,17
1,16,17
1,16,17
2,15,16
1,16,17
1,16,17
1,16,25
4,15,16
1,13,14
1,13,14
1,3,14
1,14,15
1,14,17
2,13,14
1,14,15
2,13,14
2,13,14
2,13,14
1,14,15
2,13,14
1,14,15
1,14,15
1,14,15
1,14,15
2,13,14
1,14,15
1,14,15
1,14,15
1,14,15
2,13,14
1,14,15
2,13,14
2,13,14
1,14,15
1,14,15
1,14,15
4,13,14
4,13,14
1,11,12
1,11,12
1,9,12
1,9,12
1,11,12
1,12,13
2,11,12
1,12,13
1,12,13
2,11,12
1,12,15
2,11,12
2,11,12
1,12,13
1,12,13
1,12,13
1,12,13
2,11,12
1,12,13
1,12,13
2,11,12
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,3,10
1,9,10
1,7,10
1,10,11
1,10,11
1,10,11
1,10,13
1,10,11
1,10,11
1,10,11
1,10,11
1,10,12
1,10,11
1,10,11
1,10,11
1,10,11
1,10,11
2,9,10
1,10,11
1,10,11
2,9,10
1,10,12
1,10,11
4,9,10
4,9,10
1,7,8
1,7,8
1,7,8
1,8,9
1,8,9
1,8,12
1,8,11
1,8,10
1,8,9
1,8,9
1,8,9
1,8,9
1,8,9
1,8,9
1,8,10
1,8,11
1,8,9
1,8,9
1,8,9
1,8,11
1,8,11
1,8,9
1,8,9
1,8,9
1,8,9
1,8,9
2,7,8
1,8,9
1,8,11
2,7,8
1,8,14
1,5,6
1,5,6
1,5,6
1,5,6
1,3,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,6,7
1,6,8
1,6,7
1,6,7
1,6,7
1,6,7
1,6,9
1,6,9
1,6,7
1,6,10
1,6,7
2,5,6
1,6,12
1,6,7
2,5,6
2,5,6
1,6,9
1,6,7
1,6,7
1,6,9
1,6,7
4,5,6
4,5,6
4,3,6
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,4,7
1,4,5
1,4,5
1,4,5
1,4,5
1,4,5
2,3,4
