dimension,birth,death
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,5,7
1,5,7
1,5,7
1,5,7
1,3,7
1,7,9
1,7,9
1,5,9
1,7,9
1,7,9
1,9,11
1,5,11
1,9,11
2,9,11
2,9,11
1,11,13
1,9,13
1,11,13
1,9,15
1,3,15
1,11,15
1,15,17
1,15,17
1,17,19
1,17,19
1,17,19
1,17,21
1,19,21
1,19,21
1,19,21
1,17,21
1,17,21
1,23,25
1,21,25
1,25,27
1,19,27
1,23,27
1,23,27
1,23,27
1,23,29
1,21,29
1,23,29
1,19,29
1,19,31
1,25,31
1,19,31
2,29,31
1,31,33
1,17,35
1,15,35
1,9,35
1,33,35
1,35,37
1,29,37
1,31,37
1,37,39
1,31,39
1,31,41
1,37,41
1,29,43
1,39,43
1,41,43
1,39,45
1,43,47
1,43,47
1,43,47
1,27,49
1,39,49
1,27,51
1,27,51
1,39,51
1,49,53
1,49,55
1,37,63
0,1,64
1,33,64
1,31,64
1,39,64
1,63,64
4,63,64
1,43,62
1,62,64
1,62,63
2,61,62
2,61,62
1,62,64
1,62,64
4,61,62
1,57,60
1,60,63
2,57,60
1,60,64
4,59,60
1,39,58
1,58,59
1,58,59
1,58,62
1,56,59
1,56,64
4,55,56
1,49,54
1,53,54
1,54,59
1,54,55
2,53,54
2,47,54
1,54,61
2,53,54
2,47,54
1,54,61
2,49,52
1,52,53
1,52,55
1,52,53
1,43,50
1,50,51
1,50,58
1,50,55
1,50,59
4,47,50
1,47,48
1,48,57
1,48,59
1,48,64
1,48,49
1,48,49
1,43,46
1,46,59
1,46,64
1,46,51
1,46,53
1,46,49
1,46,51
1,46,49
1,44,53
1,44,51
1,44,45
1,44,49
1,44,52
1,44,53
1,44,51
1,44,49
1,44,60
1,44,51
1,41,42
1,42,47
1,42,43
1,42,62
1,42,52
1,42,43
1,42,52
1,42,46
1,42,43
1,42,43
1,35,40
1,39,40
1,40,42
1,40,64
1,40,42
1,40,45
1,40,45
1,40,46
1,40,44
1,40,47
1,40,41
1,40,41
4,39,40
1,37,38
1,37,38
1,33,38
1,38,39
1,38,39
1,38,39
1,38,41
1,38,64
1,38,64
1,33,36
1,17,36
1,35,36
1,36,49
1,36,37
1,36,37
1,36,38
1,36,37
1,36,37
1,36,37
1,36,42
2,33,36
1,36,45
1,31,34
1,29,34
1,27,34
1,33,34
1,34,35
1,34,38
1,34,35
1,34,38
1,34,35
1,34,41
2,33,34
1,34,41
1,34,36
1,34,38
1,29,32
1,31,32
1,31,32
1,32,37
1,32,41
1,32,49
1,32,38
1,32,35
1,32,33
1,32,39
1,32,37
1,32,33
1,32,33
1,32,33
2,31,32
1,32,41
1,32,64
2,31,32
2,32,36
1,29,30
1,23,30
1,29,30
1,30,64
1,30,31
1,30,31
1,30,31
2,29,30
1,30,31
1,30,40
1,30,39
1,30,31
1,30,32
1,30,45
1,30,31
2,25,30
1,27,28
1,23,28
1,23,28
1,25,28
1,27,28
1,27,28
1,23,28
1,28,30
1,28,31
1,28,37
1,28,37
1,28,31
1,28,30
1,28,29
2,27,28
1,28,29
1,28,33
1,28,37
1,28,41
2,27,28
1,28,29
1,28,38
4,27,28
1,25,26
1,25,26
1,21,26
1,23,26
1,23,26
1,23,26
1,25,26
1,23,26
1,23,26
1,13,26
1,25,26
1,25,26
1,25,26
1,26,27
1,26,27
1,26,27
1,26,27
1,26,27
1,26,30
1,26,39
1,26,37
1,26,27
1,26,29
1,23,24
1,23,24
1,21,24
1,23,24
1,23,24
1,17,24
1,24,27
1,24,33
1,24,25
1,24,26
1,24,64
1,24,27
1,24,35
1,24,27
1,24,34
1,24,25
1,24,30
1,24,30
2,24,26
1,21,22
1,21,22
1,21,22
1,19,22
1,13,22
1,19,22
1,15,22
1,17,22
1,5,22
1,21,22
1,13,22
1,19,22
1,22,25
1,22,36
1,22,24
1,22,31
1,22,26
1,22,24
1,22,26
1,22,23
1,22,23
1,22,64
1,22,33
1,22,26
1,22,23
1,22,26
1,22,27
1,22,31
1,22,27
1,22,23
1,22,27
1,22,23
1,22,23
1,22,24
1,22,24
2,22,24
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
1,17,20
1,19,20
1,20,21
1,20,22
1,20,21
1,20,22
1,20,22
1,20,32
2,19,20
1,20,64
1,20,21
1,20,22
1,20,21
1,20,23
1,20,21
1,20,21
1,20,23
1,17,18
1,15,18
1,13,18
1,13,18
1,17,18
1,17,18
1,17,18
1,18,21
1,18,20
1,18,20
1,18,22
1,18,19
1,18,20
1,18,23
1,18,19
1,18,19
1,18,21
1,18,31
1,18,21
1,18,21
1,18,21
1,18,21
1,15,16
1,15,16
1,15,16
1,15,16
1,13,16
1,13,16
1,13,16
1,15,16
1,16,17
1,16,17
1,16,21
1,16,17
1,16,17
1,16,17
1,16,17
1,16,17
1,16,22
1,16,17
1,16,21
1,16,23
1,16,17
1,16,19
1,16,17
1,16,19
1,16,18
1,16,35
1,16,19
4,13,16
1,13,14
1,13,14
1,13,14
1,11,14
1,9,14
1,13,14
1,14,15
1,14,15
1,14,15
1,14,23
1,14,15
1,14,15
1,14,16
1,14,15
1,14,41
1,14,16
1,14,31
1,14,15
1,14,18
1,14,15
1,14,25
2,13,14
1,14,15
2,13,14
1,11,12
1,11,12
1,11,12
1,11,12
1,9,12
1,11,12
1,11,12
1,11,12
1,9,12
1,9,12
1,11,12
1,11,12
1,12,17
1,12,19
1,12,13
1,12,13
1,12,13
1,12,13
1,12,13
1,12,14
1,12,13
1,12,14
1,12,27
1,12,13
1,12,13
1,12,15
1,12,13
1,12,15
1,12,13
1,12,13
1,12,13
1,12,15
1,12,13
1,12,22
1,12,16
1,12,15
1,12,15
1,12,16
2,11,12
1,9,10
1,9,10
1,7,10
1,7,10
1,10,12
1,10,16
1,10,13
1,10,11
1,10,13
1,10,15
1,10,13
1,10,11
1,10,11
1,10,12
1,10,25
1,10,13
1,10,13
1,10,12
2,9,10
1,10,13
1,10,13
1,10,11
1,10,11
1,10,13
2,9,10
1,10,17
1,10,15
1,10,12
1,10,13
2,9,10
1,10,11
1,10,13
1,10,11
1,10,11
1,10,13
2,10,12
4,9,10
0,8,9
1,7,8
1,7,8
1,7,8
1,5,8
1,8,9
1,8,9
1,8,11
1,8,11
1,8,13
1,8,9
2,7,8
1,8,10
1,8,11
1,8,9
1,8,9
1,8,11
2,7,8
1,8,10
1,8,9
1,8,9
1,8,9
1,8,9
1,8,9
1,8,11
2,7,8
1,8,9
1,8,9
1,8,9
1,8,9
1,8,10
1,8,10
1,8,9
1,8,9
1,8,9
1,8,9
1,8,11
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,3,6
1,6,7
1,6,7
1,6,7
1,6,7
1,6,9
1,6,7
1,6,7
1,6,7
1,6,7
1,6,7
1,6,7
1,6,7
1,6,7
1,6,7
2,5,6
4,5,6
4,5,6
4,5,6
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,4,6
1,4,5
1,4,7
1,4,5
1,4,7
1,4,5
1,4,5
1,4,5
1,4,5
1,4,5
1,4,5
1,4,5
1,4,5
1,4,7
1,4,5
1,4,7
1,4,10
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
1,1,2
1,1,2
1,1,2
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
1,1,2
1,1,2
1,2,3
1,2,3
1,2,3
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
