dimension,birth,death
1,3,5
1,5,7
1,5,7
1,3,7
1,5,7
1,5,7
1,3,7
1,5,7
1,5,7
1,5,9
1,7,9
1,7,9
1,3,11
1,9,11
1,9,11
1,9,13
1,11,13
1,11,13
1,9,13
1,13,15
1,13,15
1,13,15
1,11,15
1,11,15
1,13,15
1,11,15
1,11,15
1,11,15
1,11,15
1,13,15
1,7,17
1,15,17
1,15,17
1,15,17
1,11,17
1,17,19
1,17,19
1,17,19
1,17,19
1,13,19
1,17,19
1,17,21
1,19,21
1,13,21
1,15,21
1,17,21
1,21,23
1,21,23
1,21,23
1,21,23
1,21,23
2,21,23
1,23,25
1,23,25
1,21,25
1,25,27
1,25,27
1,25,27
1,25,27
1,7,27
1,27,29
1,25,29
1,27,29
1,27,29
1,21,29
1,27,29
1,23,29
1,23,31
1,29,31
1,29,31
1,27,31
1,19,33
1,31,33
1,31,33
1,29,33
1,31,33
1,11,33
1,27,37
1,33,37
1,35,37
1,37,39
2,39,41
1,41,43
1,37,43
1,35,43
2,37,43
1,47,49
1,23,51
2,47,51
1,51,53
1,39,53
1,49,53
1,49,57
1,45,57
1,53,59
1,51,61
1,59,61
0,1,64
1,35,64
1,31,64
1,15,64
1,35,64
1,63,64
1,37,64
4,51,64
4,63,64
1,62,63
1,62,64
1,62,64
1,62,63
1,62,64
1,59,60
1,60,64
1,58,61
1,58,61
2,51,58
2,47,58
1,54,57
1,15,52
1,52,64
1,52,64
1,52,53
1,50,63
1,50,64
1,50,63
2,47,50
1,50,53
1,47,48
1,27,48
2,45,48
4,33,48
1,46,49
1,46,50
1,43,44
1,44,46
2,41,44
1,44,53
1,44,45
1,44,49
1,44,47
1,44,45
1,44,64
1,39,42
1,41,42
1,31,42
1,42,43
1,42,43
1,42,43
1,42,53
1,42,44
1,40,41
1,40,64
1,40,51
1,40,41
1,40,64
1,40,41
1,40,41
1,40,64
1,40,46
1,40,42
1,40,41
4,37,40
1,37,38
1,38,41
1,38,41
1,38,39
1,38,43
1,38,64
1,38,41
1,38,64
2,35,38
1,38,48
1,31,36
1,35,36
1,35,36
1,25,36
1,36,54
1,36,39
1,36,46
1,36,39
1,36,39
1,36,40
2,35,36
1,36,38
1,33,34
1,27,34
1,34,44
1,34,47
1,34,37
1,34,51
1,34,41
1,34,49
1,34,37
2,33,34
1,31,32
1,25,32
1,32,34
1,32,33
1,32,34
1,32,43
1,32,33
1,32,39
1,32,33
1,32,34
1,32,33
1,32,35
1,32,41
1,32,33
1,32,37
1,32,33
1,32,33
1,29,30
1,29,30
1,27,30
1,27,30
1,29,30
1,29,30
1,27,30
1,27,30
1,29,30
1,30,31
1,30,33
1,30,32
1,30,35
1,30,31
1,30,64
1,30,37
1,30,31
1,30,31
1,30,31
1,30,31
1,30,31
1,30,31
4,29,30
4,29,30
1,27,28
1,27,28
1,28,31
1,28,43
1,28,29
1,28,31
1,28,33
1,28,31
1,28,31
1,28,29
1,28,29
1,28,29
1,28,29
1,28,40
1,28,31
1,28,30
1,28,64
1,28,29
1,28,39
1,25,26
1,23,26
1,21,26
1,26,28
1,26,40
1,26,27
1,26,31
1,26,31
1,26,29
1,26,29
1,26,29
4,25,26
4,25,26
1,23,24
1,23,24
1,21,24
1,23,24
1,24,26
1,24,25
1,24,27
1,24,25
1,24,25
1,24,40
1,24,30
1,24,28
1,24,28
1,24,25
1,24,27
1,24,25
1,24,27
1,24,26
1,24,27
1,24,27
1,24,28
2,23,24
1,24,25
1,24,31
1,24,25
1,21,22
1,21,22
1,19,22
1,19,22
1,19,22
1,21,22
1,15,22
1,22,26
1,22,23
2,21,22
1,22,23
1,22,23
1,22,23
2,21,22
1,22,26
1,22,23
1,22,33
2,21,22
1,22,23
1,22,29
1,22,24
1,22,26
1,22,23
1,22,27
1,22,29
1,22,23
1,22,27
1,22,24
1,22,23
1,19,20
1,19,20
1,17,20
1,19,20
1,13,20
1,20,21
1,20,23
1,20,21
1,20,21
1,20,23
1,20,21
1,20,27
1,20,23
1,20,21
1,20,23
1,20,21
1,20,21
1,20,25
1,20,23
1,20,25
1,20,22
2,19,20
1,20,25
1,20,26
1,20,21
1,20,23
1,20,27
1,20,23
1,20,23
1,20,21
1,20,24
1,20,22
2,19,20
1,20,21
1,17,18
1,17,18
1,17,18
1,13,18
1,17,18
1,18,23
1,18,20
1,18,19
1,18,40
2,17,18
1,18,21
1,18,20
1,18,20
1,18,19
1,18,19
1,18,19
1,18,23
1,18,21
2,17,18
1,15,16
1,15,16
1,13,16
1,16,26
1,16,21
1,16,17
1,16,18
1,16,19
1,16,19
1,16,17
1,16,21
1,16,17
1,16,19
1,16,18
1,16,18
1,16,17
1,16,21
1,16,18
1,16,19
1,16,21
1,16,19
1,16,18
1,16,18
1,16,19
2,15,16
1,16,17
1,16,20
1,16,17
2,15,16
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,11,14
1,13,14
1,7,14
1,13,14
1,14,17
1,14,15
1,14,17
1,14,23
1,14,15
