dimension,birth,death
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,1,5
1,3,5
1,1,5
1,3,5
1,1,5
1,3,5
1,1,5
1,3,5
1,3,5
1,3,5
1,3,5
1,1,5
1,3,5
1,3,5
1,1,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,1,5
1,3,5
1,3,5
1,3,7
1,5,7
1,5,7
1,3,7
1,3,7
1,5,7
1,5,7
1,5,7
1,5,7
1,5,7
1,5,7
1,3,7
1,3,7
1,5,7
1,5,7
1,5,7
1,5,7
1,5,7
1,5,7
1,3,7
1,5,7
1,3,7
1,5,7
1,3,7
1,5,7
1,5,7
1,5,7
1,5,7
1,5,7
1,7,9
1,7,9
1,7,9
1,5,9
1,7,9
1,5,9
1,5,9
1,7,9
1,7,9
1,7,9
1,7,9
1,3,9
1,7,9
1,7,9
1,7,9
1,1,9
1,7,9
1,7,9
1,7,9
1,7,9
1,5,9
1,7,9
1,7,9
1,7,9
1,5,9
1,7,9
1,5,9
1,7,9
1,5,9
1,5,9
1,7,9
1,7,9
1,7,9
1,7,9
1,7,9
1,7,9
1,9,11
1,7,11
1,7,11
1,7,11
1,7,11
1,7,11
1,7,11
1,9,11
1,9,11
1,9,11
1,9,11
1,9,11
1,9,11
1,7,11
1,9,11
1,7,11
1,7,11
1,9,11
1,9,11
1,9,11
1,7,11
1,7,11
1,9,11
1,7,11
1,9,11
1,5,11
1,7,11
1,9,11
1,9,13
1,11,13
1,11,13
1,11,13
1,11,13
1,5,13
1,11,13
1,11,13
1,11,13
1,9,13
1,7,13
1,11,13
1,11,13
1,11,13
1,5,13
1,7,13
1,11,13
1,11,13
1,11,13
1,11,13
1,9,13
1,11,13
1,9,13
1,7,13
1,11,13
1,7,13
1,11,13
1,7,13
1,13,15
1,11,15
1,9,15
1,11,15
1,13,15
1,13,15
1,13,15
1,9,15
1,11,15
1,11,15
1,9,15
1,13,15
1,13,15
1,13,15
1,9,15
1,5,15
1,13,15
1,13,15
1,13,15
1,9,15
1,11,15
1,13,15
1,13,15
1,5,15
1,3,15
1,9,15
0,1,17
1,13,17
1,13,17
1,15,17
1,15,17
1,15,17
1,15,17
1,7,17
1,15,17
1,15,17
1,15,17
1,3,17
1,5,17
1,13,17
1,13,17
1,13,17
1,13,17
1,7,17
1,7,17
1,15,17
1,11,17
1,15,17
1,15,17
1,5,17
1,9,17
1,1,17
1,15,17
1,9,17
1,13,17
1,5,17
1,15,17
1,13,17
1,15,17
1,17,19
1,15,19
1,15,19
1,17,19
1,17,19
1,17,19
1,17,19
1,13,19
1,17,19
1,13,19
1,13,19
1,17,19
1,7,19
1,15,19
1,15,19
1,17,19
1,15,19
1,17,19
1,17,19
2,17,19
1,19,21
1,19,21
1,13,21
1,15,21
1,17,21
1,17,21
1,15,21
1,17,21
1,19,21
1,19,21
1,11,21
1,19,21
1,11,21
1,19,21
1,19,21
1,11,21
1,19,21
1,11,21
1,19,21
1,19,21
1,19,21
1,19,21
1,19,21
1,19,21
1,17,21
1,15,21
1,21,23
1,9,23
1,19,23
1,15,23
1,19,23
1,21,23
1,21,23
1,21,23
1,17,23
1,19,23
1,21,23
1,21,23
1,21,23
1,21,23
1,19,23
1,21,23
1,15,23
1,21,23
1,17,23
1,21,23
1,21,23
1,21,23
1,19,23
1,13,23
1,21,23
1,21,23
1,21,23
1,17,23
1,19,23
1,5,23
1,21,23
1,19,23
1,21,23
1,17,25
1,23,25
1,23,25
1,21,25
1,21,25
1,15,25
1,17,25
1,23,25
1,19,25
1,17,25
1,21,25
1,15,25
1,19,25
1,13,25
1,23,25
1,19,25
1,21,25
1,23,25
1,23,25
1,21,25
1,23,25
1,15,25
1,19,27
1,25,27
1,25,27
1,25,27
1,25,27
1,21,27
1,25,27
1,19,27
1,25,27
1,25,27
1,25,27
1,25,27
1,25,27
1,25,27
1,19,27
1,19,27
1,21,27
1,23,27
1,23,27
1,25,27
1,21,27
1,25,27
1,21,27
1,21,27
1,21,27
1,21,27
1,27,29
1,27,29
1,23,29
1,25,29
1,15,29
1,27,29
1,27,29
1,5,29
1,27,29
1,25,29
1,27,29
1,25,29
1,27,29
1,13,29
1,27,29
1,27,29
1,17,29
1,27,29
1,27,29
1,27,29
1,27,29
1,17,29
1,25,29
1,19,29
1,23,31
1,29,31
1,29,31
1,23,31
1,25,31
1,23,31
1,29,31
1,21,31
1,19,31
1,29,31
1,17,31
1,29,31
1,25,31
1,27,31
1,29,31
1,29,31
1,27,31
1,25,31
1,23,31
1,25,31
1,23,31
1,25,31
1,27,31
1,25,31
1,29,31
1,27,31
1,29,31
2,29,31
1,27,33
1,31,33
1,29,33
1,31,33
1,27,33
1,23,33
1,31,33
1,29,33
1,21,33
1,27,33
1,29,33
1,31,33
1,27,33
1,31,33
1,31,33
1,29,33
1,17,33
1,31,33
1,27,33
1,21,33
1,29,33
1,23,33
1,31,33
1,23,33
1,29,33
1,19,33
1,29,33
1,27,33
1,33,35
1,33,35
1,33,35
1,21,35
1,31,35
1,33,35
1,25,35
1,23,35
1,33,35
1,31,35
1,33,35
1,31,37
1,15,37
1,33,37
1,33,37
1,35,37
1,35,37
1,33,37
1,35,37
1,33,37
1,35,37
1,33,37
1,35,37
1,37,39
1,35,39
1,37,39
1,37,39
1,33,39
1,27,39
1,31,39
1,29,39
1,33,39
1,29,39
1,35,39
1,33,39
1,31,39
1,27,39
1,37,39
1,15,41
1,37,41
1,17,41
1,37,41
1,37,41
1,39,41
1,39,41
1,33,41
