dimension,birth,death
1,1,3
1,1,3
1,1,3
1,1,3
1,3,5
1,3,5
1,3,5
1,1,5
1,3,5
1,1,5
1,3,5
1,3,5
1,3,5
1,1,5
1,1,5
1,5,7
1,5,7
1,3,7
1,3,7
1,3,7
1,3,7
1,7,9
1,7,9
1,7,9
1,7,9
1,3,9
1,7,9
1,5,9
1,5,11
1,9,11
1,9,11
1,7,11
1,9,11
1,9,11
1,9,13
1,11,13
1,11,13
1,7,13
1,11,13
1,7,13
1,13,15
1,11,15
1,13,15
1,13,15
1,11,15
1,11,15
1,13,15
1,11,15
1,13,15
1,13,15
1,13,15
1,7,17
1,3,17
1,13,17
1,7,17
1,11,17
1,13,17
1,13,17
1,13,17
1,15,17
1,15,17
2,17,19
1,19,21
1,19,21
1,17,21
1,19,21
1,21,23
1,21,23
1,21,23
1,19,23
1,19,23
1,23,25
1,13,25
1,11,25
1,23,25
1,23,27
1,25,27
1,25,27
1,25,27
1,25,29
1,23,29
1,27,29
1,27,29
1,27,29
1,21,29
1,25,29
1,23,29
2,27,29
1,29,31
1,27,31
1,29,31
1,29,31
1,29,31
1,13,31
1,29,31
1,29,31
2,29,31
1,31,33
1,31,33
1,33,35
1,33,35
1,29,35
1,31,35
1,27,37
1,35,37
1,35,37
2,35,37
1,37,39
1,39,43
2,41,43
1,31,45
1,41,45
1,45,47
1,45,47
2,49,51
1,55,57
1,57,59
1,53,61
1,57,61
1,47,61
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,37,66
1,65,66
1,63,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
2,65,66
2,65,66
2,65,66
1,35,64
1,64,65
1,64,65
1,64,66
1,64,65
1,64,65
1,64,65
1,64,66
1,64,66
1,64,65
1,64,65
1,64,65
1,64,65
1,64,66
1,64,66
1,64,65
1,64,65
1,64,65
2,63,64
1,64,65
1,64,66
2,64,66
4,63,64
4,63,64
4,63,64
1,61,62
1,61,62
1,61,62
1,62,66
2,59,62
1,62,64
1,60,65
1,60,62
1,60,65
2,59,60
1,60,64
4,43,60
4,57,60
1,58,66
1,58,64
1,58,66
1,56,59
1,56,63
2,51,56
2,55,56
1,47,54
1,54,59
1,54,56
2,54,64
4,49,54
1,47,52
1,52,55
1,52,53
1,52,65
1,52,54
1,50,64
2,49,50
2,45,48
1,46,48
1,46,47
1,46,51
1,46,49
1,46,49
1,46,55
1,46,64
1,46,49
4,43,46
4,45,46
1,39,44
1,44,45
1,44,45
1,44,45
1,44,45
1,44,52
4,43,44
1,41,42
1,41,42
1,41,42
1,42,45
2,35,42
1,40,45
1,40,45
1,40,43
1,40,41
1,40,59
1,40,42
4,37,40
1,37,38
1,38,39
1,38,40
1,38,43
1,38,45
1,38,43
1,38,40
1,38,40
1,35,36
1,33,36
1,27,36
1,36,38
1,36,39
1,36,37
1,36,37
1,36,39
1,36,37
1,36,39
1,36,37
1,36,66
1,36,39
1,36,64
1,36,37
1,36,38
1,36,59
1,36,38
1,33,34
1,31,34
1,33,34
1,34,37
1,34,35
1,34,35
1,34,61
1,34,35
1,34,37
1,34,35
1,34,35
1,34,39
1,34,39
4,31,34
1,31,32
1,23,32
1,31,32
1,31,32
1,32,33
1,32,33
1,32,33
1,32,39
1,32,33
1,32,35
1,32,33
1,32,33
1,32,37
1,32,35
1,32,33
1,32,35
1,32,36
1,32,35
1,32,36
4,31,32
4,31,32
1,29,30
1,29,30
1,27,30
1,27,30
1,23,30
1,29,30
1,30,35
1,30,49
1,30,31
1,30,31
1,30,43
1,30,33
1,30,32
1,30,43
1,30,34
1,30,31
1,30,31
1,30,33
1,30,31
1,27,28
1,27,28
1,27,28
1,27,28
1,27,28
1,23,28
1,27,28
1,25,28
1,9,28
1,7,28
1,25,28
1,28,31
1,28,31
1,28,29
1,28,31
1,28,29
1,28,31
1,28,29
2,27,28
1,28,30
1,28,30
1,28,31
1,28,29
1,28,30
1,28,29
1,28,31
1,28,30
1,28,30
2,27,28
1,28,29
1,28,29
4,25,28
1,23,26
1,25,26
1,25,26
1,25,26
1,21,26
1,15,26
1,25,26
1,26,28
1,26,29
1,26,30
1,26,27
1,26,27
1,26,28
1,26,27
1,26,29
1,26,29
2,23,26
1,26,29
1,26,31
1,23,24
1,17,24
1,19,24
1,19,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,24,26
1,24,27
1,24,30
1,24,27
1,24,31
1,24,29
1,24,30
1,24,29
1,24,28
1,24,47
1,24,27
1,24,25
1,24,29
1,24,28
1,24,27
2,23,24
1,24,27
1,24,26
2,23,24
2,24,26
1,21,22
1,21,22
1,19,22
1,15,22
1,21,22
1,21,22
1,21,22
1,22,23
1,22,28
1,22,26
1,22,23
1,22,24
1,22,28
1,22,25
1,22,23
1,22,27
1,22,23
1,22,23
1,22,23
1,22,24
1,22,66
2,21,22
1,22,24
1,22,23
1,22,23
1,19,20
1,19,20
1,19,20
1,19,20
1,15,20
1,17,20
1,15,20
1,15,20
1,19,20
1,17,20
1,20,21
1,20,22
2,19,20
1,20,26
1,20,23
2,19,20
1,20,22
1,20,25
1,20,23
1,20,21
1,20,25
2,19,20
1,20,22
1,20,23
1,20,23
1,20,22
1,20,21
1,20,23
1,20,23
4,19,20
1,17,18
1,17,18
1,15,18
1,15,18
1,15,18
1,17,18
1,11,18
1,11,18
1,18,21
1,18,19
1,18,27
1,18,19
1,18,19
2,17,18
1,18,19
1,18,23
2,17,18
1,18,20
1,18,20
1,18,23
1,18,21
1,18,19
1,18,19
1,18,21
1,18,24
1,18,19
1,18,21
1,18,21
1,18,19
1,18,19
1,18,31
2,17,18
2,17,18
4,15,18
1,1,16
