dimension,birth,death
1,3,5
1,3,7
1,5,7
1,3,7
1,5,7
1,3,7
1,5,7
1,5,7
1,5,7
1,3,7
1,5,7
1,5,7
1,3,9
1,9,11
1,9,11
1,9,11
1,11,13
1,11,13
1,9,13
1,11,13
1,7,13
1,11,13
1,11,15
1,11,15
1,13,15
1,13,15
1,15,17
1,9,17
1,11,17
1,13,17
1,15,17
1,15,19
1,19,21
1,17,21
1,19,21
1,17,21
1,21,23
1,19,23
1,17,23
1,23,25
1,19,25
1,21,25
1,17,25
1,11,27
1,25,27
1,23,27
1,23,27
1,23,29
1,27,29
1,27,29
1,13,31
1,29,31
1,29,31
1,27,31
1,27,31
1,31,33
1,27,33
1,31,33
1,25,33
1,25,35
1,33,35
1,21,35
1,35,37
1,29,37
1,27,37
1,33,37
1,31,37
1,21,37
1,37,39
1,37,39
1,35,39
1,37,39
1,29,41
1,37,41
1,15,41
1,37,41
1,41,43
1,41,43
1,39,43
1,25,45
1,33,45
1,39,45
1,43,49
1,43,49
1,43,53
1,49,53
1,43,55
1,29,59
1,53,61
1,27,61
1,21,61
1,53,61
1,53,61
1,57,61
1,33,61
1,35,63
1,43,63
0,1,64
1,37,64
1,47,64
1,61,64
1,43,64
1,63,64
1,37,64
1,59,64
1,33,64
1,39,64
1,27,64
1,63,64
1,63,64
1,27,64
1,33,64
1,45,64
1,29,64
1,59,64
1,45,64
1,59,64
1,31,64
1,43,64
1,63,64
1,27,64
2,63,64
1,47,62
1,17,62
1,62,64
1,62,64
1,62,63
1,62,64
1,62,64
1,62,64
1,62,64
1,62,64
1,62,64
1,60,64
1,60,63
1,60,61
1,57,58
1,39,58
1,58,59
1,58,61
1,41,56
1,55,56
1,55,56
1,56,62
1,56,63
1,56,58
1,56,64
1,54,64
1,54,55
1,54,59
1,49,52
1,51,52
1,47,50
1,50,52
1,50,64
1,50,64
1,50,57
1,41,48
1,48,51
1,48,64
1,45,46
1,23,46
1,46,48
1,37,44
1,43,44
1,43,44
1,44,52
1,44,51
1,44,48
1,44,48
1,44,45
1,41,42
1,37,42
1,33,42
1,21,42
1,33,42
1,31,42
1,42,63
1,42,62
1,42,63
1,42,47
1,42,63
1,42,44
1,42,47
1,42,50
1,42,55
1,39,40
1,33,40
1,27,40
1,40,43
1,40,44
1,40,64
1,40,43
1,40,50
1,40,50
1,40,46
1,40,59
1,40,41
1,40,64
1,40,42
1,40,64
1,37,38
1,33,38
1,37,38
1,37,38
1,37,38
1,31,38
1,33,38
1,19,38
1,38,47
1,38,42
1,38,41
1,38,39
1,35,36
1,19,36
1,35,36
1,36,37
1,36,42
1,36,44
1,36,37
1,36,50
1,36,38
1,36,39
1,36,57
1,36,55
1,36,37
1,36,39
1,36,40
1,36,45
1,36,37
1,31,34
1,29,34
1,29,34
1,31,34
1,34,35
1,34,37
1,34,37
1,34,35
1,34,44
1,34,35
1,34,36
1,34,36
1,34,37
1,34,35
1,34,37
1,34,36
1,34,38
1,31,32
1,31,32
1,19,32
1,29,32
1,31,32
1,31,32
1,25,32
1,32,33
1,32,55
1,32,36
1,32,38
1,32,39
1,32,36
1,32,33
1,32,43
1,32,42
1,29,30
1,29,30
1,9,30
1,23,30
1,23,30
1,25,30
1,30,32
1,30,33
1,30,32
1,30,34
1,30,32
1,27,28
1,27,28
1,27,28
1,23,28
1,25,28
1,27,28
1,27,28
1,23,28
1,25,28
1,28,30
1,28,32
1,28,29
1,28,30
1,28,30
1,28,32
1,28,38
1,28,42
1,28,29
1,28,29
1,28,33
1,25,26
1,23,26
1,23,26
1,17,26
1,25,26
1,23,26
1,23,26
1,13,26
1,25,26
1,25,26
1,26,27
1,26,27
1,26,27
1,26,30
1,26,34
1,26,30
1,26,27
1,26,32
1,23,24
1,23,24
1,23,24
1,23,24
1,3,24
1,19,24
1,17,24
1,21,24
1,23,24
1,17,24
1,21,24
1,9,24
1,15,24
1,23,24
1,24,30
1,24,26
1,24,27
1,24,27
1,24,34
1,24,29
2,23,24
1,24,26
1,24,52
1,24,25
1,24,26
1,24,26
1,21,22
1,21,22
1,21,22
1,21,22
1,17,22
1,19,22
1,17,22
1,13,22
1,19,22
1,17,22
1,17,22
1,13,22
1,21,22
1,22,58
1,22,26
1,22,24
1,22,24
1,22,23
1,22,36
1,22,26
1,22,30
1,22,23
1,22,23
1,22,23
1,22,27
1,22,23
1,19,20
1,19,20
1,19,20
1,15,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,17,20
1,19,20
1,17,20
1,19,20
1,19,20
1,13,20
1,7,20
1,20,23
1,20,28
1,20,22
1,20,25
1,20,26
1,20,21
1,20,24
1,20,22
1,20,27
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,13,18
1,13,18
1,15,18
1,17,18
1,18,20
1,18,20
1,18,24
1,18,19
1,18,20
1,18,19
1,18,20
1,18,21
1,18,27
1,15,16
1,13,16
1,15,16
1,15,16
1,13,16
1,13,16
1,13,16
1,13,16
1,11,16
1,11,16
1,11,16
1,13,16
1,15,16
1,15,16
1,15,16
1,16,22
1,16,20
1,16,20
1,16,19
1,16,31
1,16,21
1,16,20
1,16,23
1,16,23
1,16,17
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,14,16
1,14,15
1,14,15
1,14,16
1,14,17
1,14,64
1,14,16
1,14,16
1,14,15
1,14,20
1,14,15
1,14,16
1,14,16
1,14,19
1,14,18
1,14,15
1,14,22
1,14,16
1,11,12
1,11,12
1,11,12
0,12,13
1,11,12
1,9,12
1,11,12
1,11,12
1,11,12
1,9,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,5,12
1,11,12
1,12,14
1,12,13
1,12,14
1,12,13
1,12,15
1,12,17
1,12,13
1,12,13
1,12,14
1,12,21
1,12,18
1,12,17
1,12,15
1,12,14
1,12,13
1,9,10
1,9,10
1,9,10
1,9,10
1,5,10
1,9,10
1,9,10
1,9,10
1,9,10
1,7,10
1,7,10
1,7,10
1,5,10
1,9,10
1,10,14
2,9,10
1,10,24
1,10,12
1,10,12
1,10,11
1,10,13
1,10,12
1,10,11
1,10,11
1,10,11
1,10,13
1,10,13
1,10,15
1,10,15
1,10,12
1,10,13
1,10,11
1,10,13
2,9,10
1,10,15
1,10,11
0,8,9
0,8,9
1,7,8
1,7,8
1,7,8
1,7,8
1,5,8
1,5,8
1,7,8
1,7,8
1,8,9
1,8,12
1,8,11
1,8,18
1,8,10
1,8,13
1,8,9
1,8,11
1,8,9
1,8,11
1,8,30
1,8,10
1,8,10
1,8,13
1,8,9
1,8,10
1,8,12
1,8,9
1,8,9
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,3,6
1,5,6
1,3,6
1,3,6
1,6,10
1,6,9
1,6,9
1,6,7
1,6,7
1,6,11
1,6,8
1,6,11
1,6,13
1,6,7
1,6,7
1,6,7
1,6,13
0,4,5
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,4,9
1,4,5
1,4,5
1,4,5
1,4,5
1,4,6
1,4,5
1,4,11
1,4,5
1,4,5
1,4,5
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
1,1,2
1,1,2
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
0,2,3
1,1,2
1,1,2
0,2,3
1,2,3
1,2,3
1,2,5
1,2,3
