dimension,birth,death
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,1,7
1,5,7
1,5,7
1,5,7
1,5,7
1,1,7
1,3,7
1,5,7
1,3,7
1,7,9
1,7,9
1,7,9
1,7,9
1,9,11
1,3,11
1,9,11
1,7,11
1,9,11
1,9,11
1,7,11
1,7,11
1,9,13
1,11,13
1,11,13
1,13,15
1,11,15
1,9,15
1,7,15
1,9,15
1,13,15
1,13,15
1,11,15
1,15,17
1,15,17
1,13,17
1,15,17
1,15,17
1,15,17
1,15,17
1,15,17
1,17,19
1,17,19
1,15,19
1,17,19
2,13,19
1,17,21
1,5,21
1,17,21
1,13,23
1,19,23
1,19,23
1,21,23
1,17,25
1,23,25
1,23,25
1,23,25
1,19,25
1,13,25
1,17,25
1,19,25
1,23,25
1,17,27
1,23,27
1,27,29
1,27,29
1,27,29
1,25,29
1,27,29
1,25,29
1,17,31
1,27,31
1,17,31
2,29,31
1,23,33
1,25,33
1,31,33
1,31,33
1,31,33
1,11,33
1,29,33
1,25,33
1,7,33
1,19,33
1,33,35
1,33,35
1,17,35
1,31,35
1,33,35
1,33,35
1,33,37
1,17,37
1,35,37
1,33,37
1,29,37
1,33,37
1,33,37
1,37,39
1,37,39
1,33,39
1,37,39
1,37,39
1,31,39
1,39,41
1,39,41
1,37,41
1,35,41
1,39,41
1,39,41
1,39,41
1,35,41
1,33,43
1,41,43
1,39,45
1,41,45
1,39,45
1,43,47
1,47,49
1,47,49
1,31,51
1,49,51
1,51,53
1,49,55
1,53,57
1,55,59
1,57,61
1,59,61
1,57,61
1,57,61
1,59,61
1,61,63
0,1,66
1,65,66
1,61,66
1,65,66
1,65,66
1,61,66
1,65,66
1,65,66
1,63,66
1,65,66
1,65,66
1,63,66
1,63,66
1,65,66
1,65,66
1,65,66
1,65,66
4,65,66
1,63,64
1,63,64
1,61,64
1,63,64
1,64,65
1,64,66
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,65
1,64,65
1,64,66
1,64,66
1,64,66
1,64,66
1,64,65
1,64,65
2,59,64
1,64,65
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,66
1,64,66
1,64,65
1,64,65
1,64,66
1,64,66
1,64,65
1,64,66
1,64,65
1,62,66
1,62,64
2,61,62
1,62,63
2,61,62
1,62,65
1,62,65
1,62,65
1,62,66
1,59,60
1,60,65
1,60,61
1,60,66
2,59,60
1,60,63
1,60,65
1,60,65
1,45,58
1,55,58
1,58,61
1,58,59
1,58,66
2,57,58
1,58,64
1,58,66
1,58,65
1,58,59
1,58,59
1,58,59
1,58,63
1,58,59
1,58,59
1,58,66
4,41,58
4,57,58
1,49,56
1,56,59
1,56,57
1,56,59
1,56,59
1,56,63
1,56,57
1,56,63
1,56,59
1,53,54
1,54,57
1,54,59
1,54,59
1,54,61
1,54,57
1,54,56
1,49,52
2,51,52
1,52,57
1,52,53
1,52,53
1,52,56
1,52,61
4,35,52
1,49,50
1,49,50
1,50,53
1,50,53
1,50,51
2,45,50
1,50,51
1,50,55
2,45,50
1,50,62
1,50,55
1,50,51
4,43,50
1,47,48
1,47,48
1,48,51
1,48,54
1,48,51
4,37,48
1,45,46
1,45,46
1,43,46
1,46,49
1,46,47
2,45,46
1,46,57
1,46,55
1,46,49
2,45,46
1,46,59
1,46,51
1,46,57
1,43,44
1,41,44
1,44,45
1,44,45
1,44,45
1,44,47
1,44,45
1,44,51
1,44,65
1,44,60
1,42,45
1,42,44
1,42,45
1,42,45
1,42,43
1,42,61
1,42,43
1,42,43
1,42,45
1,42,43
1,42,44
1,42,43
2,41,42
1,42,43
1,39,40
1,37,40
1,37,40
1,40,60
1,40,47
1,40,43
1,40,43
1,40,41
1,40,43
1,40,43
1,40,42
1,40,41
1,40,47
2,39,40
2,39,40
4,33,40
1,37,38
1,33,38
1,38,40
1,38,39
1,38,55
1,38,55
1,38,44
1,38,47
1,38,40
1,38,47
1,38,62
1,38,44
1,38,47
1,38,41
1,38,41
1,38,45
1,38,39
1,38,41
2,37,38
1,38,40
2,35,38
1,35,36
1,35,36
1,35,36
1,35,36
1,36,38
1,36,38
1,36,37
2,35,36
1,36,39
1,36,39
1,36,37
1,36,41
1,36,40
1,36,39
1,36,43
1,36,39
1,36,37
2,35,36
1,36,38
1,36,37
1,31,34
1,29,34
1,31,34
1,33,34
1,25,34
1,33,34
1,23,34
1,33,34
1,27,34
1,33,34
1,33,34
1,34,41
1,34,41
1,34,35
1,34,37
1,34,38
1,34,39
1,34,43
1,34,38
1,34,36
1,34,35
1,34,35
1,34,40
1,34,40
1,34,39
2,34,36
1,31,32
1,31,32
1,31,32
1,29,32
1,31,32
1,29,32
1,19,32
1,31,32
1,32,33
1,32,33
1,32,34
1,32,35
1,32,33
1,32,35
1,32,34
1,32,33
1,32,33
1,32,34
1,32,33
1,32,35
1,32,33
1,32,35
1,32,35
1,32,33
1,32,34
1,32,34
1,32,34
1,32,37
1,19,30
1,27,30
1,27,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,30,35
1,30,36
1,30,34
1,30,31
1,30,31
1,30,31
1,30,36
1,30,61
1,30,33
1,30,33
1,30,31
1,30,35
1,30,33
1,30,31
1,30,32
1,30,37
1,30,32
1,30,34
1,30,31
1,30,31
1,30,32
1,30,33
1,30,33
4,29,30
1,27,28
1,27,28
1,23,28
1,17,28
1,25,28
1,27,28
1,27,28
