dimension,birth,death
0,1,3
1,1,3
1,3,5
0,1,7
1,7,9
1,9,11
1,9,15
1,15,17
1,15,17
1,15,17
1,17,21
1,13,21
1,17,21
1,19,21
1,19,21
1,15,21
1,15,23
1,17,23
1,19,23
1,23,25
1,23,25
1,13,25
1,23,25
1,25,27
1,17,27
1,1,29
1,17,29
1,29,31
1,29,31
1,7,33
1,31,33
1,31,33
1,33,35
1,33,35
1,29,35
1,29,37
1,35,39
1,27,39
1,37,39
1,35,41
1,35,41
1,39,41
1,37,41
1,41,43
1,25,43
1,41,43
1,41,43
1,37,43
1,23,45
1,43,45
2,43,45
1,45,47
1,45,47
1,45,47
1,43,49
2,47,49
1,45,51
1,45,51
1,43,51
1,37,57
1,55,57
1,59,61
1,59,61
1,61,63
1,59,63
1,63,65
0,1,66
1,65,66
1,63,66
1,63,66
1,65,66
1,57,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,61,66
1,63,66
1,47,66
1,59,66
1,65,66
1,65,66
1,31,66
1,47,66
1,65,66
2,65,66
4,65,66
4,65,66
4,65,66
4,65,66
4,65,66
4,65,66
4,55,66
4,33,66
4,49,66
4,33,66
4,61,66
4,61,66
4,61,66
1,63,64
0,64,65
0,64,65
1,39,64
1,61,64
1,63,64
1,63,64
1,63,64
1,64,65
1,64,66
1,64,65
1,64,65
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
2,63,64
4,61,64
1,61,62
1,61,62
1,61,62
1,62,63
1,62,66
1,62,63
2,61,62
1,62,63
4,61,62
4,61,62
4,61,62
4,53,62
4,39,62
1,59,60
1,59,60
1,59,60
1,17,60
2,59,60
1,60,65
2,59,60
1,60,62
1,60,64
4,59,60
4,57,60
4,59,60
1,57,58
1,57,58
1,58,59
1,58,60
1,58,59
1,58,59
1,58,61
1,58,59
1,58,61
4,55,58
4,53,58
4,53,58
4,37,58
1,55,56
1,55,56
1,43,56
1,56,58
1,56,60
1,56,58
1,56,57
1,56,66
1,56,61
1,56,58
4,37,56
1,53,54
1,53,54
1,41,54
4,51,54
4,53,54
4,39,54
1,43,52
1,51,52
1,52,61
1,52,55
1,52,59
1,52,65
4,51,52
4,51,52
4,51,52
4,39,52
4,51,52
1,49,50
1,49,50
1,47,48
1,48,50
1,48,57
1,48,50
4,47,48
4,41,48
4,47,48
4,45,48
1,39,46
1,35,46
1,46,49
1,46,47
1,46,49
1,46,50
1,46,57
4,17,46
1,43,44
1,43,44
1,41,44
1,43,44
1,43,44
1,44,54
1,44,47
1,44,45
1,44,60
1,44,46
1,44,45
2,44,46
4,43,44
1,41,42
1,41,42
1,41,42
1,37,42
1,39,42
1,42,52
1,42,55
1,42,53
1,42,45
4,41,42
4,41,42
4,41,42
4,41,42
4,41,42
1,37,40
1,39,40
1,31,40
1,35,40
1,39,40
1,40,43
4,37,40
4,39,40
1,37,38
1,37,38
1,37,38
1,37,38
1,35,38
1,37,38
1,31,38
1,31,38
1,38,43
1,38,41
1,38,39
1,38,41
1,38,40
1,38,39
1,38,39
4,37,38
4,37,38
4,37,38
4,35,38
1,35,36
1,35,36
1,33,36
1,35,36
1,35,36
1,35,36
1,35,36
1,35,36
1,35,36
1,15,36
1,36,37
1,36,37
1,36,38
1,36,42
2,33,36
1,36,37
