dimension,birth,death
0,1,3
0,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,5
1,1,5
1,3,5
1,1,5
1,3,5
1,3,7
1,7,9
1,9,11
1,7,13
1,13,15
1,11,15
1,13,15
1,11,15
1,15,19
1,17,19
1,11,19
1,17,19
1,17,19
1,11,19
1,15,21
1,17,21
1,17,21
1,15,21
1,9,21
1,13,21
1,21,23
1,21,23
1,19,23
1,25,27
1,25,27
1,27,29
1,27,29
1,29,31
1,27,31
1,17,31
1,21,31
1,17,31
1,31,33
1,31,33
1,31,33
1,33,35
1,35,37
1,35,37
1,35,37
1,17,37
1,35,37
1,35,37
1,35,37
1,35,37
1,33,37
1,37,39
1,37,39
1,33,39
1,35,39
1,29,41
1,37,41
1,41,43
1,27,43
1,39,43
1,41,43
1,33,45
1,43,47
1,47,49
1,47,49
1,39,49
1,49,51
1,35,53
1,49,53
1,53,55
1,45,55
1,57,59
1,35,61
1,61,65
1,61,65
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,59,66
1,45,66
1,65,66
1,65,66
1,65,66
1,59,66
1,65,66
1,61,66
1,61,66
1,65,66
1,59,66
1,65,66
1,65,66
2,65,66
4,65,66
4,65,66
4,61,66
4,45,66
4,49,66
4,61,66
4,57,66
4,35,66
4,65,66
4,65,66
1,63,64
1,63,64
1,63,64
1,63,64
1,61,64
1,63,64
1,63,64
2,63,64
1,64,66
1,64,66
1,64,66
1,64,65
4,63,64
4,63,64
4,63,64
4,63,64
4,61,64
4,61,64
1,59,62
1,61,62
1,62,64
1,62,64
1,62,63
1,62,64
1,62,64
2,61,62
2,61,62
1,62,64
1,62,66
4,61,62
1,57,60
1,59,60
1,59,60
1,60,64
1,60,65
1,60,62
1,60,64
1,60,65
1,60,61
1,60,62
1,60,61
1,60,63
1,60,63
2,59,60
1,60,66
1,60,62
1,60,61
2,60,62
4,43,60
1,37,58
1,55,58
1,57,58
1,58,59
1,58,66
4,49,58
1,53,56
1,55,56
1,43,56
1,55,56
1,56,59
1,56,57
1,56,59
4,55,56
1,53,54
1,49,54
1,33,54
1,54,57
1,54,58
4,47,54
4,37,54
1,51,52
1,49,52
1,49,52
1,52,55
1,52,56
2,51,52
1,52,55
4,51,52
4,47,52
4,49,52
1,50,53
1,50,51
1,47,48
1,45,48
1,37,48
1,47,48
1,33,48
1,43,48
1,48,50
1,48,49
1,33,46
1,43,46
1,46,48
1,46,64
1,41,44
1,37,44
1,41,44
1,37,44
1,44,46
1,44,47
1,44,47
1,44,55
1,44,47
1,44,47
4,41,44
4,43,44
4,37,44
1,29,42
1,41,42
1,41,42
1,41,42
1,42,43
4,39,42
1,39,40
1,39,40
1,39,40
1,40,66
1,40,43
1,40,45
1,40,41
1,40,42
2,39,40
1,40,45
4,37,40
1,37,38
1,37,38
1,35,38
1,35,38
1,37,38
1,37,38
1,9,38
1,37,38
1,13,38
1,38,39
1,38,41
1,38,39
1,38,53
4,37,38
4,37,38
1,35,36
1,31,36
1,35,36
1,35,36
1,33,36
1,33,36
1,33,36
1,11,36
1,31,36
1,35,36
1,33,36
2,35,36
1,36,38
1,36,38
1,36,37
1,36,38
1,36,37
1,36,39
1,36,37
1,36,37
1,36,37
1,36,37
1,36,37
1,36,40
4,35,36
4,31,36
4,29,36
1,33,34
1,33,34
1,33,34
1,33,34
1,33,34
1,29,34
1,33,34
1,33,34
1,34,36
1,34,47
1,34,35
1,34,36
1,34,38
1,34,35
1,34,39
1,34,66
1,34,35
1,34,36
1,34,36
4,33,34
4,33,34
1,31,32
1,31,32
1,29,32
1,29,32
1,29,32
1,29,32
1,27,32
1,21,32
1,13,32
1,31,32
1,31,32
1,25,32
1,31,32
1,32,33
1,32,34
1,32,34
1,32,36
1,32,34
1,32,33
1,32,34
4,27,32
4,31,32
4,29,32
4,31,32
1,29,30
1,29,30
1,29,30
1,25,30
1,29,30
1,30,31
1,30,33
1,30,32
1,30,31
1,30,32
2,30,33
4,27,30
4,27,30
1,21,28
1,27,28
1,27,28
1,27,28
1,27,28
1,21,28
1,27,28
1,27,28
1,27,28
1,28,36
1,28,34
1,28,36
1,28,29
1,28,29
1,28,29
1,28,29
1,28,30
2,27,28
1,28,33
4,25,28
1,25,26
1,23,26
1,21,26
1,15,26
1,25,26
1,21,26
1,25,26
1,26,28
1,26,29
1,26,27
1,26,28
1,26,31
1,26,27
1,26,29
1,26,29
1,26,28
1,26,28
1,26,28
2,26,27
4,19,26
4,25,26
4,21,26
1,23,24
1,21,24
1,21,24
1,21,24
1,17,24
1,21,24
1,24,27
1,24,27
1,24,30
1,24,25
1,24,30
1,24,32
1,24,25
1,24,32
1,24,25
1,24,25
4,23,24
1,21,22
1,21,22
1,21,22
1,21,22
1,21,22
1,19,22
1,17,22
1,21,22
1,21,22
1,11,22
1,22,23
1,22,23
1,22,26
1,22,23
1,22,25
1,22,25
1,22,23
1,22,41
1,22,23
4,21,22
4,21,22
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,20,21
1,20,22
1,20,21
1,20,21
1,20,21
1,20,21
1,20,21
1,20,21
2,19,20
4,13,20
1,13,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,13,18
1,18,19
1,18,23
1,18,19
1,18,22
1,18,20
2,18,22
4,13,18
4,5,18
4,17,18
4,13,18
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,13,16
1,9,16
1,15,16
1,16,17
1,16,27
1,16,19
1,16,17
1,16,22
1,16,17
1,16,20
4,9,16
4,1,16
4,1,16
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,9,14
1,9,14
1,7,14
1,13,14
1,14,16
1,14,18
1,14,15
1,14,21
1,14,28
1,14,21
1,14,16
4,13,14
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,9,12
1,5,12
1,9,12
1,11,12
1,12,14
1,12,13
1,12,13
1,12,17
1,12,14
1,12,29
1,12,14
1,12,15
1,12,13
4,5,12
1,9,10
1,9,10
1,9,10
1,10,12
1,10,12
1,10,11
4,9,10
4,9,10
4,9,10
4,9,10
4,7,10
4,9,10
4,7,10
1,7,8
1,5,8
1,7,8
1,7,8
1,1,8
1,8,9
1,8,9
1,8,13
1,8,9
1,8,9
4,7,8
4,7,8
4,7,8
4,7,8
4,5,8
4,7,8
4,7,8
4,7,8
4,7,8
4,7,8
4,7,8
4,7,8
4,3,8
4,7,8
1,5,6
1,5,6
1,5,6
0,6,7
1,5,6
1,5,6
1,5,6
0,6,7
1,6,9
1,6,7
1,6,7
1,6,7
1,6,7
1,6,7
4,5,6
4,5,6
4,5,6
4,5,6
4,5,6
4,5,6
4,5,6
4,5,6
4,5,6
4,3,6
4,5,6
4,3,6
1,3,4
1,3,4
1,3,4
1,1,4
1,4,7
1,4,5
1,4,6
1,4,5
1,4,6
1,4,5
1,4,5
1,4,5
1,4,6
1,4,7
1,4,7
1,4,15
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,1,4
4,3,4
4,3,4
0,2,3
1,1,2
0,2,3
1,1,2
1,2,4
1,2,3
1,2,12
1,2,3
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
