dimension,birth,death
1,1,3
1,1,3
1,3,5
1,3,5
1,5,7
1,3,7
1,5,9
1,7,11
1,7,11
1,11,13
1,7,13
1,9,15
1,13,15
1,11,15
1,11,17
1,13,17
1,15,17
1,11,17
1,15,17
1,15,17
1,13,17
1,17,19
1,17,19
1,13,19
1,15,19
1,17,19
1,17,19
1,19,21
1,19,21
1,7,21
1,15,21
1,21,23
1,13,23
1,21,23
1,15,23
1,21,23
1,21,23
1,7,25
1,23,25
1,19,25
1,23,25
1,23,25
1,23,25
1,19,27
1,19,27
1,17,27
1,23,27
1,27,29
1,25,29
1,27,29
1,29,31
1,29,31
1,9,31
1,29,31
1,25,31
1,29,31
1,17,31
1,19,31
1,29,31
1,21,33
1,15,33
1,19,35
1,33,35
1,33,35
1,23,35
1,5,35
1,33,37
1,35,37
1,25,37
1,33,37
1,33,37
1,37,39
1,37,39
1,37,41
1,35,41
1,43,45
1,43,45
1,43,45
1,43,45
1,45,47
1,41,47
1,49,51
1,51,55
1,53,59
1,57,59
2,57,59
1,61,63
1,61,63
1,63,65
1,55,65
1,57,65
1,63,65
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
1,49,66
1,57,66
1,65,66
1,65,66
1,61,66
1,19,66
1,61,66
1,65,66
1,43,66
1,65,66
1,65,66
1,37,66
1,65,66
1,65,66
1,65,66
1,65,66
1,59,66
1,65,66
1,65,66
4,65,66
4,65,66
4,65,66
4,65,66
1,63,64
1,63,64
1,57,64
1,59,64
1,25,64
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,66
2,63,64
1,64,65
4,63,64
4,63,64
4,63,64
4,47,64
4,55,64
4,39,64
4,63,64
4,39,64
1,61,62
1,61,62
1,61,62
1,59,62
1,61,62
1,62,63
1,62,63
1,62,63
1,62,63
1,62,63
1,62,63
1,62,65
1,62,64
1,62,63
1,62,64
4,41,62
1,59,60
1,59,60
1,57,60
1,60,61
1,60,62
1,60,63
4,59,60
4,59,60
1,57,58
1,45,58
1,51,58
1,58,59
1,58,59
4,57,58
4,57,58
4,57,58
4,37,58
1,56,57
1,56,65
1,56,62
1,56,58
1,56,57
4,45,56
1,53,54
1,53,54
1,53,54
1,53,54
2,53,54
1,54,56
1,54,55
2,53,54
1,54,62
1,54,55
4,53,54
4,49,54
1,51,52
1,52,55
1,52,53
4,49,52
4,51,52
4,51,52
4,51,52
4,43,52
4,49,52
4,51,52
1,45,50
1,47,50
1,50,51
4,49,50
4,47,50
4,43,50
4,43,50
4,49,50
4,43,50
1,41,48
1,41,48
1,33,48
1,45,48
1,37,48
1,48,57
1,48,61
1,48,53
1,48,53
4,47,48
4,47,48
4,47,48
4,43,48
1,39,46
1,45,46
1,43,46
1,33,46
1,41,46
1,46,47
1,46,56
1,46,49
2,45,46
1,43,44
1,35,44
1,37,44
1,43,44
1,33,44
1,39,44
1,44,46
4,43,44
4,43,44
1,41,42
1,41,42
1,41,42
1,41,42
1,42,56
1,42,48
1,42,47
1,42,50
1,42,44
4,41,42
4,41,42
4,39,42
4,41,42
1,39,40
1,39,40
1,39,40
1,37,40
1,39,40
1,39,40
1,31,40
1,40,41
1,40,55
1,40,66
4,39,40
4,39,40
4,39,40
1,37,38
1,37,38
1,35,38
1,37,38
1,21,38
1,37,38
1,35,38
1,35,38
1,21,38
1,38,39
1,38,41
1,38,56
1,38,39
1,38,39
1,38,39
2,38,39
4,37,38
1,35,36
1,35,36
1,33,36
1,33,36
1,33,36
1,27,36
1,35,36
1,36,37
1,36,39
2,35,36
1,36,37
1,36,39
1,36,44
1,36,44
1,36,38
2,35,36
2,35,36
4,27,36
1,33,34
1,33,34
1,33,34
1,33,34
1,33,34
1,33,34
1,33,34
1,33,34
1,33,34
1,33,34
1,34,44
1,34,35
1,34,36
1,34,35
1,34,36
1,34,36
1,34,35
1,34,36
2,33,34
1,34,38
4,7,34
1,17,32
1,31,32
1,29,32
1,29,32
1,13,32
1,25,32
1,29,32
1,31,32
1,21,32
1,19,32
1,31,32
1,32,36
1,32,36
1,32,36
1,32,39
1,32,33
1,32,35
1,32,33
1,32,33
1,32,33
1,32,33
1,32,40
1,32,33
1,32,34
1,32,36
1,32,37
1,32,36
1,29,30
1,29,30
1,27,30
1,23,30
1,29,30
1,29,30
1,29,30
1,30,35
1,30,32
1,30,35
1,30,32
1,30,31
1,30,34
1,30,31
1,30,38
1,30,59
1,30,36
2,27,30
1,30,33
4,27,30
4,21,30
4,21,30
1,27,28
1,27,28
1,27,28
1,27,28
1,27,28
1,25,28
1,25,28
1,27,28
1,19,28
1,27,28
1,27,28
1,28,29
1,28,29
1,28,36
1,28,29
1,28,30
1,28,32
1,28,38
1,28,30
1,28,31
1,28,33
1,28,30
1,25,26
1,25,26
1,23,26
1,23,26
1,25,26
1,23,26
1,25,26
1,17,26
1,25,26
1,25,26
1,25,26
1,17,26
1,25,26
1,19,26
2,25,26
1,26,28
1,26,28
1,26,31
2,25,26
1,26,28
1,26,28
1,26,27
1,26,45
1,26,27
2,25,26
4,5,26
1,23,24
1,23,24
1,21,24
1,21,24
1,19,24
1,15,24
1,21,24
1,23,24
1,23,24
1,23,24
1,24,25
1,24,25
1,24,29
1,24,28
1,24,27
1,24,25
1,24,31
1,24,26
1,24,25
1,24,26
1,24,31
1,21,22
1,21,22
1,21,22
1,1,22
1,22,23
1,22,24
1,22,23
1,22,28
1,22,23
1,22,27
1,22,25
1,22,23
1,22,36
1,22,23
1,22,23
1,19,20
1,19,20
1,19,20
1,19,20
