dimension,birth,death
0,1,3
1,1,3
1,1,3
0,1,5
0,1,5
1,3,5
1,3,5
1,1,5
1,5,7
1,5,7
1,5,7
1,3,7
1,5,7
0,1,9
0,1,9
1,7,9
1,7,9
1,5,9
1,7,9
1,9,11
1,5,13
1,11,13
1,11,13
1,9,15
1,11,17
1,15,17
1,15,19
1,13,19
1,9,19
1,15,19
1,11,19
1,17,19
1,13,19
1,17,19
1,19,21
1,17,21
1,9,21
2,19,21
1,15,23
1,15,25
1,21,25
1,21,25
1,29,31
1,23,31
1,29,31
1,21,33
1,33,35
1,33,37
1,37,39
1,35,39
1,27,41
1,41,45
1,43,45
1,43,45
1,45,47
1,37,47
1,45,47
1,41,47
1,51,55
1,41,57
1,63,65
1,63,65
0,1,66
1,65,66
1,43,66
1,65,66
1,37,66
1,17,66
1,49,66
1,61,66
1,65,66
1,11,66
1,65,66
1,35,66
1,33,66
1,17,66
1,65,66
1,63,66
4,63,66
4,63,66
4,61,66
1,63,64
1,64,66
1,64,65
1,64,66
1,64,66
1,64,66
4,55,64
1,61,62
1,61,62
1,57,62
1,61,62
1,33,62
1,62,65
1,62,66
1,62,66
1,62,65
1,62,65
1,62,66
1,62,65
1,62,63
1,62,66
1,62,63
1,62,65
1,62,66
4,55,62
1,59,60
1,60,62
1,60,66
1,60,65
4,43,60
1,57,58
1,57,58
1,55,56
1,17,56
1,56,59
1,56,59
1,56,59
1,53,54
1,51,54
1,54,55
1,54,66
1,50,52
1,50,53
1,50,55
1,50,53
1,50,55
4,49,50
4,47,50
4,21,50
1,9,48
1,48,66
1,48,51
1,45,46
1,46,49
1,46,50
1,46,61
1,46,63
1,43,44
1,43,44
1,43,44
1,44,47
1,44,61
1,44,66
1,44,49
1,44,45
1,44,55
1,35,42
1,29,42
1,42,44
1,42,43
2,37,42
1,42,46
4,39,42
1,39,40
1,39,40
1,37,40
1,37,40
1,13,40
1,39,40
1,40,43
1,40,43
1,40,64
4,39,40
1,37,38
1,37,38
1,38,61
1,38,44
1,38,51
1,38,39
1,38,43
1,38,41
4,31,38
1,35,36
1,33,36
1,33,36
1,27,36
1,36,37
1,36,57
1,36,39
1,36,39
1,33,34
1,34,35
1,34,37
1,34,35
1,34,37
1,34,38
1,34,35
1,34,61
1,34,35
1,31,32
1,23,32
1,32,43
1,32,34
1,32,34
1,32,39
1,32,33
1,32,50
1,32,35
1,32,33
1,32,34
1,17,30
1,19,30
1,29,30
1,21,30
1,27,30
1,30,33
1,30,33
1,30,31
1,30,31
2,29,30
1,30,32
1,30,50
1,30,31
1,30,32
1,30,32
1,30,33
2,29,30
4,29,30
4,29,30
1,27,28
1,28,29
1,28,31
1,28,30
1,28,29
1,28,30
1,28,32
1,28,29
1,28,29
1,28,29
1,28,29
1,28,31
1,28,29
1,28,30
4,21,28
1,19,26
1,23,26
1,26,31
1,26,27
1,26,29
1,26,32
1,26,29
1,26,37
1,26,66
4,25,26
1,23,24
1,23,24
1,23,24
1,24,25
1,24,27
1,24,29
1,24,32
1,24,27
1,24,26
1,24,29
1,24,36
1,24,25
1,24,27
1,24,28
4,23,24
1,5,22
1,7,22
1,22,23
1,22,23
1,22,29
1,22,23
1,22,23
1,22,26
1,22,23
1,22,29
1,19,20
1,19,20
1,19,20
1,17,20
1,19,20
1,11,20
1,20,41
1,20,21
1,20,21
1,20,22
1,20,22
1,20,23
1,20,21
1,20,22
1,20,23
1,17,18
1,17,18
1,15,18
1,15,18
1,18,29
1,18,27
1,18,19
1,18,25
1,18,19
1,15,16
1,15,16
1,16,19
1,16,21
1,16,19
1,16,17
4,15,16
4,13,16
4,9,16
4,13,16
1,13,14
1,13,14
1,11,14
1,11,14
1,11,14
1,14,16
1,14,17
1,14,16
1,14,18
1,14,15
1,14,31
4,13,14
4,11,14
0,12,15
1,11,12
1,12,27
1,12,13
1,12,19
4,11,12
4,1,12
4,9,12
0,10,11
0,10,11
1,7,10
1,10,12
1,10,12
1,10,11
1,10,14
4,9,10
4,9,10
4,7,10
1,7,8
1,5,8
1,8,9
1,8,11
1,8,10
1,8,9
1,8,9
1,8,11
1,8,16
1,8,9
1,8,10
4,7,8
4,7,8
4,1,8
4,5,8
4,3,8
1,5,6
0,6,9
1,3,6
1,1,6
1,6,10
1,6,16
1,6,12
1,6,14
1,6,7
1,6,9
1,6,8
1,6,12
4,5,6
4,5,6
4,5,6
4,3,6
4,5,6
4,1,6
4,3,6
1,4,5
1,4,5
1,4,6
4,3,4
4,1,4
4,3,4
4,1,4
4,3,4
4,3,4
4,3,4
1,1,2
1,1,2
0,2,5
1,1,2
0,2,3
1,1,2
1,1,2
1,2,5
1,2,3
1,2,4
1,2,3
1,2,3
1,2,3
4,1,2
4,1,2
4,1,2
