dimension,birth,death
1,1,3
1,1,3
1,1,3
1,1,3
1,3,5
1,1,5
1,3,5
1,3,5
1,1,5
1,1,5
1,3,5
1,3,5
1,1,5
1,5,7
1,5,7
1,5,7
1,5,7
1,5,7
1,5,7
1,7,9
1,5,9
1,5,9
1,3,9
1,9,11
1,9,11
1,11,13
1,9,13
1,13,15
1,13,15
1,13,15
1,13,15
1,13,15
1,13,15
1,13,15
1,13,15
1,15,17
1,15,17
1,17,19
1,17,19
1,17,19
1,11,19
1,17,19
1,17,19
1,17,19
1,17,19
1,11,19
1,17,19
1,11,21
1,21,23
1,23,25
1,23,25
1,25,27
1,29,31
1,33,35
1,33,35
2,35,37
1,39,41
1,39,43
1,43,49
1,61,63
1,61,63
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,61,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
1,61,66
1,61,66
1,65,66
1,65,66
1,63,64
1,61,64
0,64,65
1,63,64
0,64,65
0,64,65
1,63,64
1,63,64
1,63,64
1,61,64
1,63,64
1,57,64
1,64,65
1,64,66
1,64,65
1,64,65
1,64,66
1,64,65
1,64,65
1,61,62
1,61,62
1,53,62
1,61,62
1,62,63
1,62,63
1,62,63
1,62,63
1,55,60
1,59,60
1,60,64
1,60,62
1,60,64
1,60,64
1,60,61
1,60,66
1,60,61
1,60,61
1,60,61
1,60,61
1,60,66
1,55,58
1,55,58
1,58,60
1,58,62
1,58,64
1,58,60
1,58,60
1,58,59
1,55,56
1,56,59
1,56,58
1,54,64
1,54,56
1,54,55
1,11,52
1,52,60
1,52,53
1,52,53
1,52,54
1,52,56
1,52,56
1,52,56
1,52,53
1,45,50
1,50,64
1,50,51
1,45,48
1,48,49
1,46,51
1,43,44
1,41,44
1,44,45
1,41,42
1,42,50
1,42,62
1,39,40
1,21,40
1,40,47
1,27,38
1,11,38
1,33,38
1,38,39
1,38,39
1,38,44
1,38,41
1,38,39
1,38,42
1,38,43
1,27,36
1,11,36
1,29,36
1,36,50
1,36,39
2,36,38
1,33,34
1,33,34
1,25,34
1,17,34
1,33,34
1,33,34
1,34,37
1,34,35
1,34,36
1,34,35
1,31,32
1,23,32
1,32,33
1,32,35
1,32,35
1,32,35
1,32,35
1,32,35
1,32,33
1,32,35
1,32,35
1,32,35
1,32,35
1,32,34
2,31,32
1,32,35
1,32,35
1,32,34
1,32,35
1,32,33
1,32,35
1,32,35
1,32,33
1,32,35
1,32,34
1,32,35
1,32,35
1,29,30
1,29,30
1,29,30
1,29,30
1,30,31
2,30,32
1,27,28
1,23,28
1,25,28
1,23,28
1,28,30
1,25,26
1,25,26
1,25,26
1,25,26
1,25,26
1,26,38
1,23,24
1,23,24
1,23,24
1,23,24
1,21,22
1,21,22
1,21,22
1,21,22
1,19,22
1,21,22
1,19,22
1,19,22
1,21,22
1,22,23
1,22,24
1,19,20
1,19,20
1,17,20
1,11,20
1,17,20
1,20,26
1,20,26
1,20,28
1,20,21
1,20,28
1,17,18
1,17,18
1,17,18
1,17,18
1,17,18
1,13,18
1,17,18
1,15,18
1,18,21
1,18,30
1,18,19
1,18,34
1,18,19
1,18,19
1,18,20
1,18,19
1,18,19
1,18,19
1,18,19
2,17,18
1,18,19
1,15,16
1,11,16
1,15,16
1,16,17
1,16,17
1,16,18
1,16,17
1,16,17
1,16,19
1,16,17
1,16,19
1,16,17
1,16,19
1,16,19
1,16,17
1,16,17
1,16,17
1,16,17
1,16,17
2,15,16
1,16,17
1,16,18
1,16,18
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,9,14
1,11,14
1,9,14
1,14,15
1,14,15
1,14,17
1,14,15
1,14,15
1,14,16
1,14,17
1,14,19
1,14,15
1,14,15
2,13,14
1,14,15
1,14,16
1,14,18
1,14,17
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,11,12
1,9,12
1,9,12
1,12,17
1,12,13
2,11,12
1,12,14
1,12,13
1,12,13
1,12,13
1,12,13
1,12,14
1,12,14
1,12,13
1,12,14
2,11,12
1,12,13
1,9,10
1,9,10
1,9,10
1,9,10
1,9,10
1,10,11
1,10,11
1,10,11
1,10,11
1,10,13
1,10,11
1,10,11
1,10,13
1,10,12
1,10,13
1,10,12
1,10,11
1,10,14
1,10,11
1,10,13
1,10,11
1,10,13
1,10,11
1,10,11
1,10,11
1,10,11
1,10,17
1,10,13
1,10,11
1,10,11
1,10,11
0,8,9
1,1,8
1,7,8
1,1,8
1,7,8
1,7,8
1,5,8
1,7,8
1,5,8
1,8,9
1,8,9
1,8,9
1,8,9
1,8,9
1,8,9
1,8,9
1,8,9
2,7,8
1,8,9
1,8,9
1,8,9
1,8,9
1,8,11
1,8,9
1,8,9
1,8,9
1,8,9
2,7,8
2,7,8
1,8,9
1,8,9
1,8,10
1,8,9
1,8,9
1,8,11
1,8,11
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,5,6
1,6,9
1,6,7
1,6,7
1,6,7
1,6,7
1,6,9
1,6,7
1,6,7
1,6,7
1,6,7
1,6,9
1,6,9
1,6,8
1,6,9
1,6,7
1,6,8
1,6,7
1,6,8
1,6,7
2,5,6
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,1,4
1,3,4
1,3,4
1,1,4
1,3,4
1,1,4
1,1,4
1,3,4
1,4,5
1,4,5
1,4,5
1,4,6
1,4,5
1,4,7
1,4,5
1,4,5
1,4,5
1,4,5
1,4,5
1,4,7
1,4,5
1,4,5
1,4,5
1,4,7
