dimension,birth,death
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,1,5
1,3,7
1,3,7
1,5,7
1,5,7
1,3,7
1,1,7
1,5,7
1,5,7
1,3,7
1,5,7
1,5,7
1,9,11
1,9,11
1,9,11
1,9,11
1,9,11
1,9,11
1,9,11
1,9,11
1,11,13
1,9,13
1,11,13
1,9,13
1,11,13
1,7,13
1,11,13
1,11,13
1,11,15
1,13,15
1,13,15
1,13,15
1,13,15
1,11,15
1,13,15
1,13,15
1,9,15
1,5,15
1,11,15
1,9,15
1,9,15
1,13,15
1,13,15
1,11,17
1,15,17
1,15,17
1,9,17
1,15,17
1,17,19
1,15,19
1,17,19
1,17,19
1,17,19
1,17,19
1,17,19
1,17,19
1,19,21
1,19,21
1,21,23
1,21,23
1,21,25
1,23,25
1,23,25
1,23,25
1,25,27
1,25,27
1,25,27
1,27,29
1,27,29
1,23,29
1,27,29
1,21,31
1,29,31
1,23,31
1,31,33
1,19,33
1,29,35
1,29,35
1,33,35
1,33,35
1,33,35
1,27,35
1,29,37
1,25,37
1,33,37
1,37,39
1,29,39
1,33,39
1,37,39
1,37,39
1,39,41
1,39,41
1,39,41
1,39,41
1,35,41
1,33,41
1,37,41
1,39,41
1,39,41
1,39,41
1,39,41
1,37,41
1,33,41
1,35,41
1,39,41
2,41,43
1,27,45
1,41,47
1,45,49
1,43,49
1,37,49
1,43,49
1,47,53
1,39,53
1,55,59
1,41,59
1,57,59
1,51,59
1,37,61
1,51,61
1,53,61
1,61,63
1,43,63
1,61,63
1,61,63
1,61,65
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,64
0,64,65
0,64,65
0,64,65
1,63,64
1,63,64
1,61,64
1,63,64
0,64,65
1,51,64
1,63,64
1,61,64
1,64,66
1,64,66
1,64,65
1,64,66
1,64,65
1,64,66
1,62,63
1,62,63
1,62,66
1,62,64
1,62,64
1,62,64
1,62,65
1,62,63
1,62,64
1,59,60
1,60,62
1,60,61
1,60,61
1,60,61
1,60,63
1,60,61
1,60,61
1,60,63
1,57,58
1,57,58
1,58,59
1,58,59
1,58,64
1,58,59
1,58,60
1,58,59
2,55,58
1,45,56
1,56,59
1,56,58
1,56,61
1,53,54
1,53,54
1,54,59
1,54,59
1,54,57
1,54,57
1,54,59
1,54,59
1,54,57
1,54,60
1,54,55
1,54,56
1,54,64
1,54,55
1,51,52
1,51,52
1,52,54
1,52,64
1,52,55
1,49,50
1,41,50
1,45,50
1,50,57
1,50,53
1,50,53
1,50,53
1,50,66
1,50,53
1,50,53
1,50,54
1,50,56
1,47,48
1,47,48
1,45,48
1,45,48
1,48,51
1,48,51
1,48,49
1,48,49
1,48,49
1,45,46
1,45,46
1,46,53
1,46,48
1,46,49
1,46,50
1,46,49
1,46,47
1,46,48
1,46,48
2,45,46
1,46,49
1,43,44
1,39,44
1,5,44
1,43,44
1,44,47
1,44,47
1,44,45
1,41,42
1,39,42
1,41,42
1,37,42
1,37,42
1,31,42
1,37,42
1,41,42
1,42,47
1,42,43
1,42,45
1,35,40
1,35,40
1,33,40
1,29,40
1,37,40
1,29,40
1,39,40
1,27,40
1,39,40
1,25,40
1,39,40
1,40,42
1,40,42
1,40,52
1,40,52
1,40,43
1,40,42
1,35,38
1,31,38
1,19,38
1,37,38
0,38,59
1,35,38
1,35,38
1,37,38
1,38,41
1,38,41
1,38,41
1,35,36
1,29,36
1,21,36
1,29,36
1,35,36
1,29,36
1,36,38
1,36,41
1,36,40
1,36,37
1,36,38
1,36,37
1,36,38
1,36,40
0,34,37
1,31,34
1,33,34
1,33,34
1,33,34
1,33,34
1,33,34
1,33,34
1,31,34
1,31,34
1,31,34
1,29,34
1,27,34
1,31,34
1,29,34
1,33,34
1,29,34
1,31,34
1,17,34
1,34,35
1,34,37
1,34,38
1,34,37
1,34,44
1,31,32
1,31,32
1,31,32
1,31,32
1,31,32
1,27,32
1,21,32
1,31,32
1,19,32
1,21,32
1,27,32
1,23,32
1,29,32
1,31,32
1,31,32
1,9,32
1,32,35
1,32,34
1,32,34
1,32,34
1,32,34
1,32,36
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,27,30
1,29,30
1,23,30
1,29,30
1,29,30
1,29,30
1,30,33
1,30,35
1,30,31
1,30,32
1,30,32
1,30,47
1,27,28
1,23,28
1,27,28
1,27,28
1,27,28
1,27,28
1,25,28
1,23,28
1,27,28
1,27,28
1,27,28
1,23,28
1,27,28
1,27,28
1,27,28
1,27,28
1,23,28
1,25,28
1,21,28
1,27,28
1,27,28
1,21,28
1,19,28
1,21,28
1,23,28
1,21,28
1,27,28
1,27,28
1,25,28
1,28,32
1,28,30
1,28,30
1,28,32
1,28,31
1,28,32
1,21,26
1,25,26
1,25,26
1,25,26
1,25,26
1,23,26
1,25,26
1,25,26
1,23,26
1,19,26
1,25,26
1,23,26
1,23,26
1,23,26
1,25,26
1,25,26
1,25,26
1,23,26
1,25,26
1,25,26
1,25,26
1,26,28
1,26,28
1,26,32
1,26,29
1,26,27
1,26,29
1,26,28
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,23,24
1,21,24
1,19,24
1,21,24
1,23,24
1,23,24
1,21,24
1,23,24
1,24,25
1,24,27
1,24,27
1,24,26
1,24,25
1,24,28
1,24,25
1,24,29
