dimension,birth,death
0,1,3
1,1,3
1,1,3
1,1,3
1,1,3
0,1,5
1,3,5
1,3,5
1,1,7
1,1,7
0,1,9
1,7,9
1,5,9
1,3,11
1,3,11
1,9,11
1,9,13
1,11,13
1,11,15
1,11,15
1,11,17
1,15,17
1,21,25
1,1,25
1,23,27
1,25,27
1,19,27
1,27,29
1,27,29
1,29,31
1,31,33
1,35,37
1,17,37
1,37,41
1,31,43
1,43,45
1,39,45
0,1,49
1,47,55
1,53,57
1,53,59
1,57,59
0,1,66
0,1,66
1,61,66
1,61,66
1,43,66
1,37,66
1,59,66
1,55,66
1,37,66
1,63,66
1,65,66
1,37,66
1,43,66
1,35,66
1,31,66
1,37,66
1,61,66
1,45,64
1,57,64
1,21,64
1,64,65
1,64,66
1,64,66
0,62,63
1,62,63
1,62,66
1,62,65
1,62,66
1,62,65
2,53,62
1,59,60
1,60,61
1,1,58
1,49,56
1,55,56
1,51,56
1,56,61
1,56,59
1,56,63
1,56,58
1,53,54
1,49,54
1,54,66
1,52,54
1,47,48
1,47,48
1,43,48
1,33,48
1,48,52
1,45,46
1,45,46
1,37,46
1,13,46
1,43,44
1,44,48
1,44,61
1,44,51
1,41,42
1,42,45
1,42,45
1,31,40
1,17,40
1,40,42
1,25,38
1,38,41
0,36,37
1,36,39
1,36,63
1,36,41
1,36,44
1,31,34
1,13,34
1,34,39
1,34,37
1,31,32
1,19,32
1,31,32
1,31,32
1,31,32
1,32,35
1,32,34
1,32,61
0,30,35
1,30,42
1,30,31
1,25,28
1,25,28
1,28,32
1,28,31
1,28,66
1,28,29
1,28,34
1,23,26
1,21,26
1,26,30
1,26,29
1,26,27
1,26,28
1,23,24
0,24,33
1,21,22
0,22,25
1,19,22
1,22,30
1,22,23
1,22,30
1,17,20
1,17,20
1,3,20
1,20,51
1,20,27
1,20,21
1,20,21
1,20,66
1,20,25
1,17,18
1,17,18
1,18,20
1,18,21
1,13,16
1,15,16
1,16,17
1,16,21
1,16,17
1,16,17
1,16,30
1,11,14
0,14,23
1,14,17
1,11,12
1,11,12
1,9,12
1,11,12
1,12,13
1,12,16
1,12,13
1,12,14
1,12,13
1,12,21
1,12,13
0,10,13
1,10,16
1,10,15
1,10,15
1,7,8
1,7,8
1,7,8
1,7,8
1,7,8
0,8,11
0,8,9
1,8,20
1,8,9
1,8,10
1,8,10
1,8,29
1,8,10
1,3,6
1,3,6
1,1,6
1,1,6
1,6,11
1,6,7
1,6,9
1,3,4
1,3,4
0,4,7
1,4,11
1,4,8
1,4,5
1,4,7
1,4,9
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,2,3
1,2,4
1,2,3
1,2,11
1,2,4
1,2,3
1,2,3
1,2,4
1,2,4
1,2,9
1,2,3
1,2,7
