dimension,birth,death
0,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,5
1,3,5
1,1,5
1,3,7
1,5,7
1,3,7
1,5,7
1,7,9
1,3,9
1,3,9
1,7,9
1,7,9
0,1,11
1,9,11
1,7,11
1,7,11
1,9,11
1,9,11
1,7,13
1,5,13
1,13,15
1,13,15
1,13,17
1,15,17
1,15,19
1,17,19
1,7,19
1,15,21
1,15,21
1,17,21
1,19,23
1,21,23
1,21,23
1,17,23
1,25,27
1,27,29
1,25,29
1,27,29
2,25,29
1,29,31
1,29,31
1,23,31
1,23,31
1,29,33
1,27,33
1,31,33
1,31,33
1,19,35
1,13,37
1,35,37
1,33,37
1,23,39
1,37,39
1,41,43
1,39,43
1,45,47
1,45,47
1,45,47
1,43,51
1,37,53
1,49,57
1,37,59
1,25,59
1,41,59
1,59,61
1,51,63
1,63,65
1,61,65
1,57,65
1,27,65
0,1,66
1,57,66
1,49,66
1,65,66
1,43,66
1,63,66
1,65,66
1,65,66
1,47,66
1,65,66
1,65,66
1,31,66
1,47,66
1,49,66
1,59,66
1,47,66
1,61,66
1,51,66
1,65,66
1,61,66
1,35,66
1,65,66
1,59,66
1,63,64
1,59,64
1,37,64
1,61,64
1,51,64
1,41,64
1,63,64
1,64,66
1,64,65
1,64,66
1,43,62
1,55,62
1,59,62
1,62,66
1,62,64
1,60,62
1,60,62
1,60,65
1,60,65
1,60,66
1,55,58
1,57,58
1,45,58
1,58,60
1,58,65
1,58,65
1,55,56
1,56,59
1,56,59
1,56,58
1,56,61
1,56,65
1,51,54
1,53,54
1,53,54
1,54,59
1,54,55
1,51,52
1,51,52
1,49,52
1,51,52
1,52,55
1,52,53
1,45,50
1,47,50
1,45,50
1,50,64
1,50,51
1,43,48
1,41,48
1,39,48
1,43,48
1,47,48
1,31,48
1,48,57
1,48,62
1,48,51
2,47,48
1,45,46
1,41,46
1,35,46
1,35,46
1,33,46
1,46,47
1,46,53
1,41,44
1,43,44
1,37,44
1,37,44
1,37,44
1,44,47
1,44,58
1,39,42
1,37,42
1,41,42
1,41,42
1,39,42
1,42,45
1,42,44
1,42,44
1,39,40
1,37,40
1,37,40
1,40,58
1,40,42
1,40,59
1,37,38
1,37,38
1,35,38
1,37,38
1,15,38
1,29,38
1,37,38
1,38,43
1,38,39
1,29,36
1,23,36
1,19,36
1,36,58
1,36,49
1,36,37
1,36,46
1,36,40
1,36,54
1,33,34
1,33,34
1,27,34
1,29,34
1,34,66
1,34,66
1,34,37
1,34,37
1,34,36
2,33,34
1,34,36
0,32,33
1,27,32
1,29,32
1,31,32
1,31,32
1,27,32
1,32,34
1,32,33
1,32,34
1,32,35
1,32,33
1,32,36
1,32,35
1,32,33
1,29,30
1,29,30
1,29,30
1,25,30
1,29,30
1,23,30
1,21,30
1,25,30
1,30,35
1,30,66
1,27,28
1,27,28
1,25,28
1,19,28
1,27,28
1,27,28
1,28,31
1,28,29
1,28,29
1,28,31
1,25,26
1,25,26
1,21,26
1,25,26
1,26,36
1,26,28
1,23,24
1,23,24
1,21,24
1,15,24
1,21,24
1,24,28
1,24,27
1,24,25
1,24,66
1,24,26
1,21,22
1,21,22
0,22,31
1,21,22
1,21,22
1,21,22
1,21,22
1,19,22
1,17,22
1,5,22
1,15,22
1,21,22
1,21,22
1,22,24
1,22,23
1,22,30
1,22,25
1,22,23
1,22,23
1,22,23
1,22,23
1,22,24
1,19,20
1,19,20
1,19,20
1,17,20
1,17,20
1,17,20
0,20,21
1,19,20
0,20,21
1,20,21
1,20,23
1,20,22
1,17,18
1,17,18
1,15,18
1,9,18
1,5,18
1,18,35
1,18,21
1,18,22
1,18,19
1,18,21
1,18,21
1,18,21
1,15,16
1,15,16
1,15,16
1,13,16
1,16,18
1,16,18
1,16,18
1,16,20
1,16,66
1,16,18
1,16,17
1,16,18
1,16,19
1,13,14
1,13,14
1,13,14
1,11,14
1,13,14
1,14,15
1,14,17
1,14,24
1,14,16
1,14,26
1,14,15
1,14,19
1,14,19
1,14,15
1,14,15
1,9,12
1,11,12
1,11,12
1,9,12
1,12,14
1,12,15
1,12,13
1,12,15
1,12,15
1,12,13
1,12,15
1,9,10
1,9,10
1,9,10
1,9,10
1,7,10
1,3,10
1,9,10
1,5,10
1,1,10
1,10,16
1,10,11
1,10,21
1,10,23
1,10,12
1,10,19
1,10,15
1,10,17
1,10,28
1,10,11
1,10,13
1,10,11
1,10,13
1,7,8
1,7,8
1,7,8
1,5,8
1,7,8
1,7,8
1,7,8
1,1,8
1,8,11
1,8,9
1,8,9
1,8,11
2,7,8
1,8,11
1,8,11
1,8,9
2,7,8
1,8,9
1,8,9
1,8,15
1,8,9
0,6,7
1,5,6
1,5,6
1,3,6
1,5,6
1,6,7
1,6,7
1,6,7
1,6,7
1,6,7
1,3,4
1,3,4
0,4,5
0,4,5
1,3,4
1,1,4
1,4,8
1,4,6
1,4,6
1,4,21
1,1,2
1,1,2
1,1,2
1,1,2
0,2,5
1,1,2
1,1,2
0,2,3
1,1,2
0,2,3
1,1,2
1,1,2
1,1,2
1,1,2
1,2,3
1,2,4
1,2,6
1,2,5
1,2,9
1,2,3
