dimension,birth,death
1,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,5,7
1,5,7
1,5,7
1,7,9
1,9,11
1,7,11
1,9,13
1,11,15
1,13,15
1,11,15
1,13,15
1,13,15
1,13,15
1,13,15
1,15,17
1,11,17
1,15,17
1,15,17
1,15,19
1,15,19
1,17,19
1,11,19
1,19,21
1,19,21
1,21,23
1,19,23
1,17,25
1,17,25
1,23,25
1,25,27
1,25,27
1,27,29
1,25,29
1,25,29
1,27,29
1,27,31
1,29,31
1,29,31
1,29,31
1,27,31
1,17,31
2,29,31
1,31,33
1,31,33
1,33,35
1,33,35
1,35,37
1,33,37
1,33,39
1,37,39
1,37,39
1,39,41
1,35,41
1,35,41
1,39,41
1,41,43
1,39,43
1,37,43
1,39,43
1,35,43
1,37,45
1,37,45
1,37,45
1,43,45
1,37,49
1,49,51
1,49,51
1,47,51
1,51,53
1,51,55
1,53,55
1,55,59
1,55,59
1,57,59
1,59,61
1,61,63
1,49,63
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,55,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,49,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,63,66
1,65,66
4,65,66
4,61,66
4,65,66
4,59,66
4,53,66
1,63,64
1,63,64
1,55,64
1,45,64
1,57,64
1,63,64
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,65
1,64,65
1,64,66
1,64,66
1,64,66
1,64,66
4,63,64
4,63,64
4,63,64
1,61,62
1,61,62
1,57,62
1,61,62
1,61,62
1,62,66
1,62,63
1,62,64
4,61,62
4,61,62
4,59,62
1,59,60
1,55,60
1,59,60
1,59,60
1,59,60
1,59,60
1,59,60
1,60,64
1,60,63
1,60,63
1,60,62
1,60,62
1,60,61
1,60,61
1,60,63
4,55,60
4,59,60
4,57,60
4,57,60
1,57,58
1,57,58
1,57,58
1,55,58
1,57,58
1,57,58
1,58,59
1,58,59
1,58,59
1,58,66
1,58,64
1,58,64
1,58,60
1,58,62
1,58,59
4,57,58
4,51,58
4,53,58
1,53,56
1,55,56
1,33,56
1,55,56
1,53,56
1,56,63
1,56,66
1,56,60
1,56,58
1,56,66
4,53,56
4,51,56
1,53,54
1,53,54
1,43,54
1,54,57
1,54,58
1,54,64
1,54,56
1,54,56
1,54,56
1,54,57
1,54,58
2,54,56
2,54,55
2,54,57
4,51,54
1,51,52
1,51,52
1,51,52
1,51,52
1,45,52
1,51,52
1,47,52
1,52,56
1,52,60
1,52,53
1,52,55
1,52,53
1,52,66
1,52,62
1,52,53
4,45,52
4,51,52
4,39,52
1,50,51
1,50,55
1,50,56
1,50,62
1,50,51
1,50,51
4,49,50
1,47,48
1,47,48
1,37,48
1,48,51
1,48,66
1,48,50
1,48,49
1,48,59
4,47,48
4,47,48
4,41,48
1,45,46
1,45,46
1,43,46
1,46,49
1,46,49
1,46,49
1,43,44
1,43,44
1,43,44
1,31,44
1,37,44
1,43,44
1,43,44
1,44,57
1,44,47
1,44,49
1,44,47
1,44,49
1,44,57
1,44,45
1,39,42
1,41,42
1,35,42
1,42,43
1,42,44
1,42,45
1,42,45
1,42,62
1,42,47
1,42,43
1,42,43
1,42,46
1,42,55
1,42,44
4,41,42
1,39,40
1,37,40
1,39,40
1,37,40
1,40,41
1,40,41
1,40,43
1,40,43
1,40,43
1,40,43
1,40,43
1,40,41
1,40,51
1,40,53
1,40,41
1,40,52
1,40,45
1,40,41
4,39,40
1,37,38
1,37,38
1,33,38
1,33,38
1,38,41
1,38,41
1,38,39
1,38,46
1,38,48
1,38,40
1,38,39
1,38,39
1,38,39
1,38,53
1,38,43
1,38,43
1,38,39
4,33,38
1,35,36
1,33,36
1,36,39
1,36,48
1,36,37
1,36,39
1,36,37
1,36,40
1,36,37
1,36,39
4,31,36
4,35,36
4,35,36
1,33,34
1,33,34
1,31,34
1,34,35
1,34,48
1,34,38
1,34,35
1,34,37
1,34,37
1,34,45
1,34,37
1,34,36
1,34,36
1,31,32
1,31,32
1,31,32
1,31,32
1,27,32
1,15,32
1,29,32
1,29,32
1,25,32
1,31,32
1,31,32
1,32,34
1,32,33
1,32,34
1,32,35
1,32,35
1,32,33
1,32,35
1,32,47
1,32,47
1,32,37
1,32,36
1,32,37
1,32,35
1,32,34
1,32,34
1,32,37
4,31,32
1,29,30
1,29,30
1,27,30
1,29,30
1,25,30
1,27,30
1,27,30
1,29,30
1,29,30
1,27,30
1,30,35
2,29,30
1,30,31
1,30,36
1,30,31
1,30,31
1,30,34
2,29,30
1,30,31
1,30,47
1,30,66
1,30,32
2,29,30
1,30,31
1,30,31
1,30,31
2,29,30
1,30,32
1,27,28
1,27,28
1,27,28
1,27,28
1,27,28
1,27,28
1,27,28
1,28,30
1,28,37
1,28,30
1,28,29
1,28,30
1,28,31
1,28,35
1,28,29
1,28,29
1,28,29
1,28,31
1,28,30
1,28,29
4,27,28
1,25,26
1,25,26
1,25,26
1,25,26
1,25,26
1,25,26
1,23,26
1,26,27
1,26,27
1,26,30
1,26,27
1,26,27
1,26,32
1,26,27
1,26,27
1,26,27
1,26,42
1,26,29
2,25,26
2,25,26
1,26,30
1,26,29
1,26,29
1,26,29
4,23,26
1,23,24
1,23,24
1,24,25
1,24,25
1,24,25
1,24,29
1,24,25
1,24,25
1,24,26
1,24,34
1,24,26
1,24,25
1,24,28
1,24,25
1,24,25
1,24,32
1,24,32
1,24,25
1,24,29
1,24,25
1,24,34
1,24,38
1,24,26
1,24,25
1,24,26
1,24,25
1,24,27
1,21,22
1,21,22
1,19,22
1,21,22
1,22,23
1,22,23
1,22,23
2,21,22
