dimension,birth,death
0,1,3
1,1,3
1,1,3
1,1,3
1,1,3
1,1,5
1,5,7
1,7,9
1,7,9
1,13,15
1,13,15
1,13,15
1,15,17
1,15,17
1,17,19
1,17,19
1,17,19
1,17,19
1,17,19
1,19,21
1,17,21
1,13,21
1,19,21
1,19,21
1,15,21
1,21,23
1,21,23
1,21,23
1,11,23
1,19,23
1,19,25
1,17,25
1,19,25
1,23,25
1,21,25
1,21,25
1,19,25
1,21,27
1,15,27
1,27,29
1,27,29
1,27,29
1,25,29
1,29,31
1,29,31
1,29,31
1,29,31
1,33,35
1,33,35
1,33,37
1,35,39
1,31,39
1,39,43
1,51,53
1,51,53
1,53,55
1,53,57
1,55,57
1,55,57
1,35,57
1,61,63
1,61,63
1,61,65
1,63,65
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,61,66
1,65,66
1,65,66
1,65,66
1,65,66
1,61,66
1,65,66
1,65,66
1,65,66
1,53,66
1,65,66
1,63,64
0,64,65
0,64,65
1,35,64
1,63,64
1,55,64
1,61,64
1,63,64
1,59,64
1,63,64
1,61,64
1,37,64
1,64,65
1,64,66
1,64,66
1,64,66
1,61,62
1,45,62
1,59,62
1,51,62
1,61,62
1,57,60
0,60,61
1,57,60
1,43,60
1,60,62
1,60,62
1,60,61
1,60,61
1,57,58
0,58,59
1,57,58
1,57,58
1,47,58
1,57,58
1,58,59
1,58,62
1,58,59
1,53,56
1,55,56
1,55,56
1,55,56
1,56,58
1,56,59
1,56,66
1,53,54
1,53,54
1,51,52
1,51,52
1,27,52
1,49,52
1,51,52
1,52,53
1,49,50
1,49,50
0,50,55
0,50,51
1,37,50
1,50,57
1,50,54
1,50,53
1,47,48
1,47,48
1,37,48
1,35,48
1,47,48
1,39,48
1,48,55
1,45,46
0,46,49
1,35,46
1,29,46
1,43,46
1,45,46
1,33,46
1,41,46
1,46,49
1,46,55
1,46,47
1,46,59
1,46,49
1,43,44
1,37,44
1,35,44
1,41,44
1,39,44
1,37,44
1,27,44
1,43,44
1,44,52
1,41,42
1,37,42
1,41,42
1,41,42
1,41,42
1,42,43
1,42,43
1,42,45
1,42,43
1,37,40
1,40,44
1,40,41
1,40,50
0,38,39
1,37,38
1,33,38
1,27,38
1,35,38
1,35,38
1,33,38
1,31,38
1,37,38
1,35,38
1,38,39
1,38,41
1,38,40
1,38,41
1,35,36
1,35,36
1,25,36
1,27,36
1,35,36
1,27,36
1,35,36
1,33,36
1,33,36
1,33,36
1,33,36
1,36,37
1,36,41
1,36,43
1,36,37
1,36,38
1,36,39
1,33,34
1,31,34
1,27,34
1,31,34
1,31,34
1,27,34
1,29,34
1,25,34
1,27,34
1,29,34
1,29,34
1,34,35
1,34,59
1,34,35
1,34,35
1,34,35
1,34,36
1,31,32
1,31,32
1,29,32
1,29,32
1,31,32
1,25,32
1,29,32
1,27,32
1,31,32
1,31,32
1,31,32
1,21,32
1,27,32
1,21,32
1,13,32
1,31,32
1,31,32
1,31,32
1,32,33
2,31,32
1,32,33
1,32,34
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,27,30
1,29,30
1,13,30
1,29,30
1,29,30
1,29,30
1,13,30
1,29,30
1,29,30
1,30,33
1,30,65
1,30,32
1,30,32
1,30,31
1,30,31
2,29,30
