dimension,birth,death
0,1,3
0,1,3
1,1,3
1,3,5
1,3,5
1,3,5
1,5,7
1,3,11
1,11,13
1,9,15
1,11,17
1,15,17
1,15,17
1,15,17
1,17,19
1,15,19
1,17,19
1,11,21
1,19,21
1,17,21
1,21,23
1,21,23
1,15,23
1,23,25
1,19,25
1,25,27
1,21,27
1,25,27
1,25,27
1,23,27
1,25,27
1,19,27
1,15,29
1,29,31
1,27,31
1,27,31
1,9,31
1,27,31
1,27,31
1,25,31
1,25,31
1,29,31
1,27,33
1,33,35
1,33,35
1,33,35
1,33,35
1,35,37
1,33,37
1,27,39
1,37,39
1,39,41
1,39,41
1,39,41
1,37,41
1,39,43
1,39,43
1,39,43
1,43,45
1,37,45
1,39,45
1,43,45
1,43,45
1,41,45
1,41,47
1,39,49
1,47,49
1,47,55
1,57,59
1,57,59
1,55,59
1,57,59
1,57,61
1,59,61
1,59,61
1,59,63
1,59,65
1,61,65
0,1,66
1,37,66
1,63,66
1,63,66
1,49,66
1,65,66
1,65,66
1,65,66
1,55,66
1,65,66
1,57,66
1,65,66
1,65,66
1,65,66
1,57,66
1,65,66
1,63,66
1,41,66
1,47,66
1,53,66
1,65,66
1,65,66
1,47,66
1,65,66
1,63,66
1,65,66
1,63,66
1,43,66
1,63,64
1,59,64
1,59,64
1,57,64
1,63,64
1,39,64
1,47,64
1,33,64
1,61,64
1,55,64
1,64,65
1,64,65
1,64,66
1,64,65
1,64,65
2,63,64
1,64,65
1,64,65
1,51,62
1,31,62
1,53,62
1,62,63
1,57,60
1,51,60
1,59,60
1,57,60
1,60,63
1,60,66
1,60,62
1,57,58
1,51,58
1,49,58
1,55,58
1,58,66
1,58,61
1,45,56
1,37,56
1,53,56
1,45,56
1,55,56
1,37,56
1,55,56
1,55,56
1,55,56
1,56,57
1,51,54
1,53,54
1,43,54
1,53,54
1,53,54
1,49,54
1,54,55
1,54,57
1,49,52
1,15,52
1,51,52
1,52,54
1,52,55
1,49,50
1,49,50
1,47,50
1,33,50
1,47,50
1,49,50
1,50,52
1,50,66
1,50,54
2,43,50
1,50,61
1,45,48
1,41,48
1,47,48
1,48,59
1,48,50
1,48,50
1,48,49
1,48,51
1,48,53
1,48,58
1,48,52
1,45,46
1,37,46
1,45,46
1,41,46
1,45,46
1,25,46
2,45,46
1,46,51
2,45,46
1,46,47
1,46,52
1,46,49
1,46,51
1,43,44
1,43,44
1,41,44
1,39,44
1,37,44
1,37,44
1,41,44
1,37,44
1,43,44
1,44,48
1,44,45
1,44,54
1,39,42
1,41,42
1,39,42
1,41,42
1,41,42
1,41,42
1,41,42
1,41,42
1,42,44
1,37,40
1,39,40
1,39,40
1,37,40
1,37,40
1,37,40
1,39,40
1,37,40
1,39,40
1,40,46
1,40,43
1,40,42
1,40,41
1,40,41
1,37,38
1,37,38
1,35,38
1,37,38
1,35,38
1,37,38
1,33,38
1,37,38
1,37,38
1,37,38
1,29,38
1,37,38
1,38,39
1,38,39
1,35,36
1,35,36
1,35,36
1,35,36
0,36,37
1,33,36
1,35,36
1,35,36
1,35,36
1,33,36
1,33,36
1,23,36
1,31,36
1,35,36
1,35,36
1,21,36
1,33,36
1,35,36
1,35,36
1,29,36
1,36,43
1,36,37
1,36,39
1,36,37
1,33,34
1,33,34
0,34,35
0,34,35
1,33,34
1,33,34
0,34,35
1,31,34
1,29,34
1,33,34
1,27,34
1,33,34
1,25,34
1,33,34
1,33,34
1,33,34
1,29,34
1,31,34
1,33,34
1,11,34
1,34,36
1,34,35
1,27,32
1,31,32
1,31,32
1,31,32
1,31,32
1,31,32
1,31,32
1,29,32
1,29,32
1,29,32
1,29,32
1,29,32
1,31,32
1,11,32
1,31,32
1,31,32
1,31,32
1,17,32
1,31,32
1,31,32
1,27,32
1,32,34
1,32,36
1,32,65
1,32,39
1,32,36
2,31,32
1,32,33
1,32,34
1,32,33
1,32,35
1,32,35
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,29,30
1,23,30
1,27,30
1,27,30
1,27,30
1,21,30
1,30,32
1,30,38
1,30,33
1,30,33
1,27,28
1,27,28
1,27,28
1,23,28
1,27,28
1,27,28
1,27,28
1,21,28
1,23,28
1,23,28
1,27,28
1,27,28
1,19,28
1,19,28
1,27,28
1,25,28
1,27,28
1,27,28
1,28,35
1,28,32
1,28,32
1,28,29
1,28,31
1,28,38
1,28,31
1,28,33
1,28,32
1,25,26
1,25,26
1,21,26
1,25,26
1,25,26
1,25,26
1,23,26
1,23,26
1,21,26
1,23,26
1,23,26
1,23,26
1,23,26
1,25,26
1,25,26
1,25,26
1,26,32
1,26,30
1,26,29
1,23,24
1,23,24
1,21,24
1,21,24
1,21,24
1,21,24
1,19,24
1,19,24
1,17,24
1,17,24
1,15,24
1,23,24
1,23,24
1,17,24
1,23,24
1,24,26
1,24,34
1,24,31
1,24,27
1,21,22
1,21,22
1,19,22
1,21,22
1,21,22
1,21,22
1,19,22
1,17,22
1,19,22
1,21,22
1,21,22
1,21,22
1,21,22
1,7,22
1,19,22
1,21,22
1,21,22
1,21,22
1,22,24
1,22,23
1,22,25
1,22,23
1,22,26
1,22,32
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,19,20
1,13,20
1,15,20
1,13,20
1,13,20
1,20,21
1,20,23
1,20,37
1,20,21
1,20,27
1,20,21
1,20,22
1,17,18
1,17,18
1,15,18
1,15,18
1,13,18
1,13,18
1,15,18
1,11,18
1,17,18
1,17,18
1,18,20
1,18,22
1,18,19
1,18,31
1,18,22
1,18,46
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,15,16
1,13,16
1,13,16
1,15,16
1,13,16
1,15,16
1,16,19
1,16,17
1,16,20
1,13,14
1,13,14
1,9,14
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,13,14
1,14,28
1,14,16
1,14,38
1,14,19
1,14,16
1,14,15
1,14,16
1,11,12
1,11,12
1,11,12
1,11,12
1,9,12
1,9,12
1,9,12
1,11,12
1,11,12
1,12,18
1,12,14
1,12,15
1,12,13
1,12,14
1,12,13
1,12,18
1,9,10
1,9,10
1,9,10
1,9,10
1,7,10
1,7,10
1,3,10
1,3,10
1,10,11
1,10,11
1,10,11
1,10,13
1,10,13
1,10,11
1,7,8
1,7,8
1,7,8
1,7,8
1,8,9
1,5,6
0,6,7
1,5,6
1,5,6
1,5,6
1,5,6
1,1,6
1,5,6
0,6,7
1,5,6
1,3,6
1,3,6
1,5,6
1,5,6
1,6,10
1,6,21
1,6,12
0,4,9
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,3,4
1,1,4
1,3,4
1,1,2
0,2,3
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
0,2,3
1,1,2
1,1,2
1,1,2
1,1,2
1,2,4
1,2,5
1,2,4
1,2,4
1,2,6
