dimension,birth,death
1,1,3
1,1,3
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,3,5
1,1,5
1,3,5
1,1,5
1,3,5
1,3,5
1,3,5
1,3,7
1,5,7
1,5,7
1,3,7
1,1,7
1,1,7
1,5,7
1,5,7
1,5,7
1,5,7
1,1,7
1,5,7
1,7,9
1,7,9
1,7,9
1,7,9
1,7,9
1,1,9
1,3,9
1,7,9
1,7,9
1,9,11
1,9,11
1,7,11
1,9,11
1,9,11
1,9,11
1,7,11
1,9,11
1,9,11
1,9,11
1,9,11
1,7,13
1,11,13
1,5,15
1,11,15
1,13,15
1,13,15
1,13,15
1,11,15
1,13,15
1,13,17
1,15,17
1,13,17
1,15,17
1,1,17
1,15,17
1,15,17
1,15,19
1,15,19
1,15,19
1,13,19
1,19,21
1,21,23
1,21,23
1,21,23
1,23,25
1,23,25
1,23,25
1,23,25
1,15,25
1,21,25
1,23,25
1,21,27
1,25,27
1,25,27
1,25,27
1,25,27
1,25,27
1,25,29
1,27,29
1,27,29
1,27,29
1,27,29
1,23,29
1,27,29
1,27,29
1,29,31
1,27,31
1,29,31
1,31,33
1,31,33
1,27,33
1,31,33
1,17,33
1,29,35
1,35,37
1,35,37
1,37,39
1,27,39
1,37,39
1,35,39
1,37,41
1,27,41
1,23,41
1,27,41
1,37,41
1,35,41
1,41,43
1,35,43
1,33,47
1,43,47
1,53,55
1,53,55
1,51,59
1,57,59
1,57,61
1,59,61
1,61,63
1,59,63
1,57,63
1,59,63
1,61,63
1,59,63
1,59,63
1,61,63
0,1,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,57,66
1,65,66
1,65,66
1,65,66
1,65,66
1,65,66
1,61,66
1,65,66
4,65,66
4,65,66
4,65,66
4,65,66
4,55,66
4,65,66
4,65,66
0,64,65
0,64,65
0,64,65
1,59,64
1,63,64
0,64,66
1,64,65
1,64,66
1,64,66
1,64,65
2,63,64
2,63,64
1,64,65
1,64,65
1,64,66
1,64,65
4,63,64
1,61,62
1,61,62
1,59,62
1,59,62
1,61,62
1,59,62
1,61,62
1,55,62
1,61,62
1,62,63
1,62,63
1,62,64
1,62,66
1,62,66
1,62,65
1,62,66
1,59,60
1,59,60
1,60,65
1,60,64
1,60,62
1,60,62
1,60,65
1,60,63
2,59,60
2,59,60
1,60,63
4,59,60
4,59,60
1,55,58
1,57,58
1,55,58
1,58,66
1,58,62
1,58,63
1,58,59
1,58,66
1,58,59
1,58,66
1,58,59
1,58,59
2,57,58
1,58,60
1,58,59
1,58,65
1,53,56
1,56,59
1,56,62
1,56,59
1,56,59
1,56,65
1,56,57
1,56,57
1,56,58
1,56,58
2,53,56
1,56,61
1,56,59
2,51,56
4,43,56
1,53,54
1,53,54
1,53,54
1,54,56
1,54,60
1,54,57
2,53,54
1,54,58
1,54,55
2,53,54
1,54,55
1,54,55
1,54,55
1,54,55
2,53,54
4,53,54
1,51,52
1,52,59
1,52,53
1,52,54
2,51,52
1,52,55
1,52,55
1,52,53
1,52,64
1,52,57
1,52,53
1,52,57
1,52,53
1,52,55
1,52,53
1,52,63
1,52,63
4,51,52
4,51,52
4,51,52
4,41,52
1,49,50
1,50,51
1,50,52
1,50,56
1,50,64
2,49,50
1,50,55
4,49,50
4,49,50
4,49,50
4,45,50
4,45,50
4,43,50
1,45,48
1,48,50
1,48,51
1,48,49
1,48,51
1,48,49
1,48,49
1,48,51
4,47,48
4,45,48
4,45,48
4,45,48
1,45,46
1,37,46
4,45,46
4,45,46
1,43,44
1,43,44
1,44,46
4,41,44
1,37,42
1,33,42
1,31,42
1,42,43
1,42,44
1,42,45
1,42,49
1,42,50
1,42,47
1,42,49
1,39,40
1,37,40
1,39,40
1,39,40
1,39,40
1,39,40
1,39,40
1,37,40
1,40,41
1,40,43
1,40,41
1,40,41
1,40,41
1,40,41
2,39,40
1,40,41
1,40,41
1,40,56
1,40,42
1,40,41
4,23,40
4,35,40
1,29,38
1,37,38
1,37,38
1,37,38
1,33,38
1,38,40
1,38,55
1,38,39
1,38,40
1,38,39
1,38,39
1,38,39
1,38,39
1,38,43
1,38,41
1,38,41
1,38,41
1,38,56
1,38,41
1,38,39
1,38,39
1,38,41
1,38,40
1,35,36
1,35,36
1,33,36
1,33,36
1,35,36
1,29,36
1,35,36
1,35,36
1,33,36
1,36,37
1,36,41
1,36,41
1,36,37
1,36,41
1,36,38
1,36,37
1,36,37
1,36,39
1,36,37
1,36,37
1,36,37
1,36,37
1,36,38
1,36,39
1,36,37
1,36,37
2,35,36
1,36,38
4,33,36
1,33,34
1,33,34
1,31,34
1,33,34
1,31,34
1,34,35
1,34,35
1,34,35
1,34,35
1,34,38
1,34,36
2,33,34
1,34,38
2,33,34
1,31,32
1,31,32
1,31,32
1,29,32
1,31,32
1,31,32
1,31,32
1,31,32
1,31,32
1,29,32
1,31,32
1,32,37
1,32,33
1,32,35
1,32,34
1,32,60
1,32,36
1,32,39
1,32,37
1,32,34
1,32,33
4,29,32
1,29,30
1,21,30
1,29,30
1,27,30
1,23,30
1,29,30
1,29,30
1,29,30
1,29,30
1,30,32
1,30,32
1,30,33
1,30,33
1,30,32
1,30,38
1,30,33
1,30,33
1,30,32
4,27,30
4,29,30
4,29,30
1,27,28
1,27,28
1,25,28
1,25,28
1,25,28
1,25,28
1,27,28
1,27,28
1,27,28
1,27,28
1,28,30
1,28,31
1,28,34
1,28,29
1,28,30
1,28,31
1,28,34
1,28,30
1,28,29
1,28,31
1,28,33
1,28,32
1,28,29
4,27,28
1,21,26
1,25,26
1,25,26
1,23,26
1,25,26
1,25,26
1,19,26
1,25,26
